ags,year,election_date,state,state_name,eligible_voters,number_voters,valid_votes,invalid_votes,turnout,cdu,csu,spd,gruene,fdp,linke_pds,afd,npd,rep,die_rechte,dvu,iii_weg,bf_b,ddd,dg,dns,drp,dsu,dkp,kpd,mlpd,sgp,spad,bsa,bwk,x50plus,ab_2000,ad_demokraten,adf,adm,agfg,apd,appd,aufbruch,b,bge,big,bp,buendnis_c,buendnis21,buergerbewegung,bueso,cbv,chance_2000,cm,deutschland,di_b,die_basis,die_humanisten,die_partei,dm,dp,dpd,du,eap,familie,forum,frauen,freie_waehler,fwd,gartenpartei,gb_bhe,gdp,gesundheitsforschung,graue,gvp,hp,liebe,liga,lkr,menschliche_welt,mg,muendige,naturgesetz,nichtwaehler,oedp,offensive_d,oko_union,partei_der_vernunft,pass,patrioten,pbc,pd_f,pdv,piraten,prg,pro_deutschland,pro_dm,rentner,rrp,schill,ssw,statt_partei,team_todenhoefer,tierschutz,tierschutzallianz,unabhaengige,usd,v_partei3,vaa,violetten,volksabstimmung,volt,bsw,mera25,werteunion,verjuengungsforschung,pd_h,buendnis_deutschland,zentrum,cdu_csu,far_right,far_left,far_left_w_linke,flag_briefwahl_agg
09407,1961,1961-09-17,09,Bavaria,33512,29244,27851,1393,0.87264263547386,0,0.725789905621666,0.141191355491725,,0.0354602653535768,,,,,,,,,,0.000376145534126658,,0.00150458213650663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0447955136096293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.725789905621666,0.00188072767063329,0,0,0
09408,1961,1961-09-17,09,Bavaria,18189,15227,14372,855,0.837154324042004,0,0.597425625533592,0.284166283575228,,0.0154987850528666,,,,,,,,,,0.000131345636041243,,0.00177316608655677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0382872529060222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.597425625533592,0.00190451172259802,0,0,0
09409,1961,1961-09-17,09,Bavaria,27332,23612,22175,1437,0.863895799795112,0,0.657801118075555,0.171268846349314,,0.0380738607487718,,,,,,,,,,0.000423513467728274,,0.00271048619346095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0664492630865662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.657801118075555,0.00313399966118923,0,0,0
09410,1961,1961-09-17,09,Bavaria,34392,29949,28295,1654,0.870812979762736,0,0.559684797489065,0.293131657150489,,0.0352265518047347,,,,,,,,,,0.00193662559684797,,0.00243747704430866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0443420481485192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.559684797489065,0.00437410264115663,0,0,0
09411,1961,1961-09-17,09,Bavaria,22126,17526,16187,1339,0.792099792099792,0,0.59722697706265,0.175453611776789,,0.0903229487618395,,,,,,,,,,0.000456464681045304,,0.00193997489444254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051808741298642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.59722697706265,0.00239643957548785,0,0,0
09412,1961,1961-09-17,09,Bavaria,21339,18273,17364,909,0.856319415155349,0,0.649647020193728,0.185300716904723,,0.0256662835878072,,,,,,,,,,0.00043780441087944,,0.00716904722815082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0735511410277459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.649647020193728,0.00760685163903026,0,0,0
09413,1961,1961-09-17,09,Bavaria,25455,21741,20803,938,0.854095462581025,0,0.641092866013523,0.222160894163102,,0.0290235039786578,,,,,,,,,,0.00160986155190654,,0.0117289913067476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0421783726599513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.641092866013523,0.0133388528586542,0,0,0
09414,1961,1961-09-17,09,Bavaria,14174,11900,11268,632,0.839565401439255,0,0.659075630252101,0.17327731092437,,0.0287394957983193,,,,,,,,,,0.00184873949579832,,0.00369747899159664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758823529411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.659075630252101,0.00554621848739496,0,0,0
09415,1961,1961-09-17,09,Bavaria,20778,17939,16937,1002,0.86336509769949,0,0.653046435141312,0.187970343943364,,0.035843692513518,,,,,,,,,,0.00128212274931713,,0.00652210268130888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0496125759518368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.653046435141312,0.00780422543062601,0,0,0
09416,1961,1961-09-17,09,Bavaria,38740,33001,31489,1512,0.851858544140423,0,0.631253598375807,0.257083118693373,,0.0299687888245811,,,,,,,,,,0.000666646465258629,,0.00112117814611678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0298778824884094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.631253598375807,0.00178782461137541,0,0,0
09417,1961,1961-09-17,09,Bavaria,34544,28927,27636,1291,0.837395785085688,0,0.682200020741868,0.155875133957894,,0.0475334462612784,,,,,,,,,,0.000311128011892004,,0.00235074497873959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636775331005635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.682200020741868,0.00266187299063159,0,0,0
09418,1961,1961-09-17,09,Bavaria,28332,22725,21204,1521,0.802096569250318,0,0.544906490649065,0.30015401540154,,0.0268426842684268,,,,,,,,,,0.000396039603960396,,0.00162816281628163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0521012101210121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.544906490649065,0.00202420242024202,0,0,0
09419,1961,1961-09-17,09,Bavaria,14951,12872,12257,615,0.860945756136713,0,0.705407085146053,0.127252952144189,,0.0282007458048477,,,,,,,,,,0.0176351771286513,,0.00365133623368552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062461155997514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.705407085146053,0.0212865133623369,0,0,0
09420,1961,1961-09-17,09,Bavaria,18686,16303,15295,1008,0.872471368939313,0,0.684843280377845,0.163405508188677,,0.0269888977488806,,,,,,,,,,0.0004293688278231,,0.0125743728148194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0436729436300068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.684843280377845,0.0130037416426425,0,0,0
09421,1961,1961-09-17,09,Bavaria,19579,15598,14594,1004,0.796669901424996,0,0.649057571483524,0.19316579048596,,0.0444928837030389,,,,,,,,,,0.000320553917168868,,0.00185921271957943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037953583792794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.649057571483524,0.0021797666367483,0,0,0
09422,1961,1961-09-17,09,Bavaria,25766,22016,21068,948,0.854459365054723,0,0.710801235465116,0.163926235465116,,0.0326580668604651,,,,,,,,,,0.000408793604651163,,0.0013172238372093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0441497093023256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.710801235465116,0.00172601744186047,0,0,0
09423,1961,1961-09-17,09,Bavaria,35823,29814,28344,1470,0.832258604806968,0,0.676225934124908,0.185282082243241,,0.0411216207151003,,,,,,,,,,0.000872073522506205,,0.00493056953109278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0380693633863286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.676225934124908,0.00580264305359898,0,0,0
09424,1961,1961-09-17,09,Bavaria,14699,12722,12182,540,0.865501054493503,0,0.730781323691244,0.147382487030341,,0.0203584342084578,,,,,,,,,,0.000943247916994183,,0.00243672378556831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0523502593931772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.730781323691244,0.00337997170256249,0,0,0
09425,1961,1961-09-17,09,Bavaria,25497,20958,19922,1036,0.821979056359572,0,0.726786907147629,0.155549193625346,,0.0165092088939784,,,,,,,,,,0.00157457772688234,,0.00124057639087699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0456150396030156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.726786907147629,0.00281515411775933,0,0,0
09426,1961,1961-09-17,09,Bavaria,28153,23322,22423,899,0.828401946506589,0,0.534688277163194,0.316053511705686,,0.0708344052825658,,,,,,,,,,0.00325872566675242,,0.00377326129834491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199811336935083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.534688277163194,0.00703198696509733,0,0,0
09427,1961,1961-09-17,09,Bavaria,10875,9482,9145,337,0.871908045977012,0,0.537333895802573,0.293187091330943,,0.0851086268719679,,,,,,,,,,0.00168740771989032,,0.00537861210715039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0293187091330943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.537333895802573,0.00706601982704071,0,0,0
09428,1961,1961-09-17,09,Bavaria,86730,70479,67714,2765,0.812625389138706,0,0.501340824926574,0.335390683749769,,0.0761077767845741,,,,,,,,,,0.000879694660820954,,0.00706593453369089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026107067353396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.501340824926574,0.00794562919451184,0,0,0
09429,1961,1961-09-17,09,Bavaria,11092,9583,9174,409,0.863956004327443,0,0.453928832307211,0.401022644265888,,0.0582281122821663,,,,,,,,,,0.000834811645622457,,0.00135656892413649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024313889178754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.453928832307211,0.00219138056975895,0,0,0
09430,1961,1961-09-17,09,Bavaria,28790,24039,23157,882,0.834977422716221,0,0.532218478306086,0.316111319106452,,0.0584050917259453,,,,,,,,,,0.000207995340904364,,0.00303673197720371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0356088023628271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.532218478306086,0.00324472731810807,0,0,0
09431,1961,1961-09-17,09,Bavaria,29276,26446,25205,1241,0.903333788768957,0,0.647394691068593,0.241321939045602,,0.0415941919382894,,,,,,,,,,0.00132345156167284,,0.00124782575814868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145957800801634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.647394691068593,0.00257127731982152,0,0,0
09432,1961,1961-09-17,09,Bavaria,10891,9777,9360,417,0.897713708566706,0,0.755241894241587,0.120793699498824,,0.0409123453001943,,,,,,,,,,0.00153421294875729,,0.000818246906003887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0332412805564079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.755241894241587,0.00235245985476117,0,0,0
09433,1961,1961-09-17,09,Bavaria,30174,27379,25824,1555,0.907370583946444,0,0.455056795354104,0.419080317031301,,0.0300960590233391,,,,,,,,,,0.00120530333467256,,0.00204536323459586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145001643595456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.455056795354104,0.00325066656926842,0,0,0
09434,1961,1961-09-17,09,Bavaria,25509,20808,19707,1101,0.815712101611196,0,0.665465205690119,0.189926951172626,,0.0389273356401384,,,,,,,,,,0.00120146097654748,,0.00975586312956555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0334486735870819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.665465205690119,0.010957324106113,0,0,0
09435,1961,1961-09-17,09,Bavaria,22486,20074,19141,933,0.892733256248332,0,0.617116668327189,0.239812693035768,,0.041446647404603,,,,,,,,,,0.000348709773836804,,0.0014446547773239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0502640231144764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.617116668327189,0.00179336455116071,0,0,0
09436,1961,1961-09-17,09,Bavaria,14302,12740,12260,480,0.890784505663544,0,0.671978021978022,0.20392464678179,,0.0610675039246468,,,,,,,,,,0.000235478806907378,,0.000941915227629513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0222919937205651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.671978021978022,0.00117739403453689,0,0,0
09437,1961,1961-09-17,09,Bavaria,18710,16204,15506,698,0.866060929983966,0,0.712972105652925,0.167736361392249,,0.030671439150827,,,,,,,,,,0.0000617131572451247,,0.00246852628980499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367810417180943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.712972105652925,0.00253023944705011,0,0,0
09438,1961,1961-09-17,09,Bavaria,23003,20727,19700,1027,0.90105638394992,0,0.74921599845612,0.122497225840691,,0.0397066628069668,,,,,,,,,,0.00110966372364549,,0.00612727360447725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0270178993583249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.74921599845612,0.00723693732812274,0,0,0
09439,1961,1961-09-17,09,Bavaria,10841,9633,9199,434,0.888571165021677,0,0.738814491850929,0.149901380670611,,0.0254334060002076,,,,,,,,,,0.000207619640818021,,0.0029066749714523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0324924737880203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.738814491850929,0.00311429461227032,0,0,0
09440,1961,1961-09-17,09,Bavaria,34955,31210,29797,1413,0.892862251466171,0,0.544729253444409,0.308394745273951,,0.0693687920538289,,,,,,,,,,0.000224287087471964,,0.000961230374879846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0239987183595002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.544729253444409,0.00118551746235181,0,0,0
09441,1961,1961-09-17,09,Bavaria,9883,8224,7747,477,0.832135991095821,0,0.774440661478599,0.100316147859922,,0.0321011673151751,,,,,,,,,,0.000972762645914397,,0.00364785992217899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256566147859922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.774440661478599,0.00462062256809339,0,0,0
09442,1961,1961-09-17,09,Bavaria,22863,20714,19620,1094,0.906005336132616,0,0.730906633194941,0.149946895819253,,0.0290141932992179,,,,,,,,,,0.0106208361494641,,0.00140001931061118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226416916095394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.730906633194941,0.0120208554600753,0,0,0
09443,1961,1961-09-17,09,Bavaria,55859,49256,46103,3153,0.881791653985929,0,0.597835796654215,0.258161442260841,,0.0306561637160955,,,,,,,,,,0.00233474094526555,,0.00548156569757999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0350820204645119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.597835796654215,0.00781630664284554,0,0,0
09444,1961,1961-09-17,09,Bavaria,11296,10099,9617,482,0.89403328611898,0,0.762253688484008,0.121992276463016,,0.0221804139023666,,,,,,,,,,0.00128725616397663,,0.00158431527874047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0401029804931181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.762253688484008,0.0028715714427171,0,0,0
09445,1961,1961-09-17,09,Bavaria,19295,16553,15581,972,0.857890645244882,0,0.712922128919229,0.170603515978977,,0.0310517730924908,,,,,,,,,,0.000422884069352987,,0.00144988823778167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0193318431704223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.712922128919229,0.00187277230713466,0,0,0
09446,1961,1961-09-17,09,Bavaria,22293,18474,17606,868,0.828690620374109,0,0.469849518241853,0.313088665151023,,0.128450795712894,,,,,,,,,,0.000974342318934719,,0.00384323914690917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0260907220959186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.469849518241853,0.00481758146584389,0,0,0
09447,1961,1961-09-17,09,Bavaria,38457,34828,33424,1404,0.90563486491406,0,0.62320546686574,0.256087056391409,,0.0388767658206041,,,,,,,,,,0.00051682554266682,,0.00140691397725968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0350292867807511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.62320546686574,0.0019237395199265,0,0,0
09448,1961,1961-09-17,09,Bavaria,16912,14701,14033,668,0.869264427625355,0,0.646758723896334,0.236786613155568,,0.050268689204816,,,,,,,,,,0.000612203251479491,,0.00102033875246582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0149649683694987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.646758723896334,0.00163254200394531,0,0,0
09449,1961,1961-09-17,09,Bavaria,11246,9447,8949,498,0.840032011381825,0,0.700010585371017,0.156451783635016,,0.0309092833703821,,,,,,,,,,0.000211707420345083,,0.00762146713242299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0448819731131576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.700010585371017,0.00783317455276808,0,0,0
09450,1961,1961-09-17,09,Bavaria,52401,41942,40820,1122,0.800404572431824,0,0.516189022936436,0.302679891278432,,0.0918411139192218,,,,,,,,,,0.000381479185541939,,0.0128510800629441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0352391397644366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.516189022936436,0.013232559248486,0,0,0
09451,1961,1961-09-17,09,Bavaria,43239,34968,33824,1144,0.808714355096094,0,0.392873484328529,0.378860672614962,,0.1261153054221,,,,,,,,,,0.000400366048959048,,0.0130690917410204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0376344086021505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.392873484328529,0.0134694577899794,0,0,0
09452,1961,1961-09-17,09,Bavaria,32150,26337,25715,622,0.819191290824261,0,0.363936667046361,0.386262672286137,,0.174773132854919,,,,,,,,,,0.000493602156661731,,0.00504992975661617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0334130690663325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.363936667046361,0.0055435319132779,0,0,0
09453,1961,1961-09-17,09,Bavaria,14544,12278,11815,463,0.844196919691969,0,0.490877993158495,0.302655155562795,,0.0793288809252321,,,,,,,,,,0.000162892979312592,,0.005782700765597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0699625346147581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.490877993158495,0.0059455937449096,0,0,0
09454,1961,1961-09-17,09,Bavaria,42489,34798,32988,1810,0.818988444067876,0,0.39200528766021,0.41511006379677,,0.0943445025576183,,,,,,,,,,0.00344847405023277,,0.00583366860164377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024311742054141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.39200528766021,0.00928214265187654,0,0,0
09455,1961,1961-09-17,09,Bavaria,16967,14658,13986,672,0.863912300347734,0,0.343293764497203,0.461386273707191,,0.0843225542365943,,,,,,,,,,0.000409332787556283,,0.0150088688770637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0386137262928094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.343293764497203,0.01541820166462,0,0,0
09456,1961,1961-09-17,09,Bavaria,11533,9758,9383,375,0.846093817740397,0,0.395675343308055,0.41442918630867,,0.0835212133633942,,,,,,,,,,0,,0.00256200040992007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0513424882147981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.395675343308055,0.00256200040992007,0,0,0
09457,1961,1961-09-17,09,Bavaria,9088,7966,7743,223,0.876540492957746,0,0.381370826010545,0.419030881245292,,0.118503640472006,,,,,,,,,,0.000753201104694954,,0.00477027366306804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0248556364549335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.381370826010545,0.00552347476776299,0,0,0
09458,1961,1961-09-17,09,Bavaria,14183,12061,11660,401,0.850384262849891,0,0.412154879363237,0.448304452367134,,0.0588674239283642,,,,,,,,,,0.000248735594063511,,0.00182406102313241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226349390597795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.412154879363237,0.00207279661719592,0,0,0
09459,1961,1961-09-17,09,Bavaria,54354,48586,46801,1785,0.893880855134857,0,0.666158975836661,0.223932820153954,,0.0338780718725559,,,,,,,,,,0.000246984728110979,,0.00458979953072902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0280945128226238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.666158975836661,0.00483678425884,0,0,0
09460,1961,1961-09-17,09,Bavaria,33071,28064,26854,1210,0.848598469958574,0,0.422427309007982,0.398196978335234,,0.0560504561003421,,,,,,,,,,0.000391961231470924,,0.010190992018244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0616804446978335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.422427309007982,0.0105829532497149,0,0,0
09461,1961,1961-09-17,09,Bavaria,46508,40804,39657,1147,0.877354433645824,0,0.350382315459269,0.447088520733261,,0.117267914910303,,,,,,,,,,0.00024507401235173,,0.00443583962356632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046171943927066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.350382315459269,0.00468091363591805,0,0,0
09462,1961,1961-09-17,09,Bavaria,17634,15060,14400,660,0.854031983667914,0,0.732204515272244,0.120053120849934,,0.0598273572377158,,,,,,,,,,0.000132802124833997,,0.00730411686586985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0330677290836653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.732204515272244,0.00743691899070385,0,0,0
09463,1961,1961-09-17,09,Bavaria,28021,24631,23435,1196,0.87901930694836,0,0.694003491535058,0.158337054930778,,0.04616134139905,,,,,,,,,,0.00028419471397832,,0.0116925825179652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0353619422678738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.694003491535058,0.0119767772319435,0,0,0
09464,1961,1961-09-17,09,Bavaria,29242,25284,24107,1177,0.864646740988988,0,0.615567157095396,0.233388704318937,,0.0462743236829616,,,,,,,,,,0.000355956336022781,,0.0134076886568581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0389574434424933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.615567157095396,0.0137636449928809,0,0,0
09465,1961,1961-09-17,09,Bavaria,23587,19969,19102,867,0.846610420994616,0,0.405077870699584,0.438079022484852,,0.0703590565376333,,,,,,,,,,0.00185287195152486,,0.00540838299364014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0239371025088888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.405077870699584,0.00726125494516501,0,0,0
09466,1961,1961-09-17,09,Bavaria,54353,48737,47080,1657,0.896675436498445,0,0.47356218068408,0.387508463795474,,0.0526499374192092,,,,,,,,,,0.000143628044401584,,0.00180560970104848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0444836571803763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0.47356218068408,0.00194923774545007,0,0,0
