flag_no_valid_votes,flag_naive_turnout_above_1,flag_wkr_boundaries_recomputed,state,election_year,election_date,wkr_nr,wkr_name,stimme,eligible_voters,number_voters,valid_votes,invalid_votes,turnout,50plus,ab,ab_2000,abg,ad_demokraten,adm,adpm,afd,afw,agfg,alfa,allianz_sachsen,alp,amp,andere_kwv_d26,andere_kwv_d27,andere_kwv_d28,anderer_kreiswahlvorschlag_d22,apd,appd,arminius_bund,arp,aub_brandenburg,auf,aufbruch,b,b_b,b_dkp_kpd,b_h_v,basisdemokratie,basisdemokratische_partei_deutschland,bastian_ruhl,bb,bbl,bbw,bewusstsein,bfb,bfb_die_offensive,bfwg,bgd,bge,bid,big,big_hamburg,bildet_berlin,bildung,bip,biw,blaue_teampetry,blaue_teampetry_thueringen,bmv,bp,brb,bsr,bsu,bsw,bue_dkp_kpd,bue_mi,buendnis_21_rrp,buendnis_90,buendnis_fuer_m_v,buendnis_grundeinkommen,buendnis21,buerger,buergerbest,buergerbewegung,buergerbewegung_wir,buergerbund,buergerliste,bueso,bumv,bundespa_klimaliste,bundnis_c,bundnis_deutschland,bunt_saar_sozial_oekologische_liste,cdu,chr_l,cm,couragierte,csp,csu,daniel_richter,dap,dava_hamburg,dbd,dbu,ddp,de,demokraten_bb,deutsche_konservative,deutsche_partei,deutschland,dfd,dfp,dgg,dialog_grundeinkommen,dib,die_achtsamen,die_direkte,die_einheit,die_franken,die_frauen,die_freiheit,die_freiheit_niedersachsen,die_friesen,die_gerechtigkeitspartei,die_humanisten,die_konservativen,die_neue_mitte,die_partei,die_rechte,die_urbane,die_volksinitiative,die_weissen,diebasis,diewahl_wfg,dkp,dl,dlw,dm,dmp,domowina,dose,dp,dpd,dpp,dr_moritz,dr_mueller,dresden_pur,dsp,dsu,du,dvu,eb,eb_1,eb_10,eb_11,eb_12,eb_13,eb_14,eb_15,eb_16,eb_17,eb_18,eb_2,eb_3,eb_4,eb_5,eb_6,eb_7,eb_8,eb_9,eb_charnow,eb_d13,eb_d14,eb_d15,eb_d16,eb_d18,eb_d19,eb_d20,eb_d21,eb_d22,eb_ennullat,eb_fuhl,eb_gambke,eb_gliese,eb_gohlke,eb_haeschel,eb_herbig,eb_hoffmann,eb_lange,eb_leonhardt,eb_link,eb_miessner,eb_mueller,eb_noack,eb_raue,eb_respa,eb_roediger,eb_schamberger,eb_selbitz,eb_stumpf,eb_wagenitz,eb_wolf,eb1,eb2,ebermann_frank_gottfried,eine_fuer_alle_partei,einzel_bewerber,einzelbewerber,einzelbewerber_1,einzelbewerber_2,einzelbewerber_baumelt_lothar,einzelbewerber_bosse_temmo,einzelbewerber_bretschneider_carsten,einzelbewerber_greff_wolfgang,einzelbewerber_in_1,einzelbewerber_in_2,einzelbewerber_innen,einzelbewerber_klug_guenter,einzelbewerber_koch_sven_harald,einzelbewerber_krueper_michael,einzelbewerber_kruse_joerg,einzelbewerber_leichert_ralf,einzelbewerber_marquardt_wolfgang,einzelbewerber_petersen_dr_jens,einzelbewerber_schaefer_guenter,einzelbewerber1,einzelbewerber2,einzelbewerberin_grimberg_christiana,einzelbewerberin_haasler_manuela,einzelbewerberinnen_einzelbewerber,einzelvorschlaege,eltern,ev_garten,ev_krone,ev_tannert,ezb,ezb_1,ezb_2,fabu,familie,familie_schmidt,fbi_freie_waehler,fbi_fwg,fbm,fdp,fdvp,feministische_partei_die_frauen,fischer_peter_einzelbewerber,flut,foerster,forum,fothke_steven_einzelbewerber,fp_deutschlands,fpa,fr_waehler,frauenliste,freie_buerger,freie_buerger_leipzig,freie_sachsen,freie_union,freie_wahler,freier_horizont,frieden,friedenskaempfer_jansen,fritzsche_hans_juergen_einzelbewerber,fuer_bremerhaven,fuer_eine_faire_arbeitswelt,fuer_unsere_region,future,fw_penig,fw_sachsen,fw_sh,fwd,gartenpartei,gerechtigkeit,gesundheitsforschung,gfa,golze_andreas_einzelbewerber,graue,graue_panther,gruene,gut,haie,hans_dieter_neumann,harry_schaub,heine,hhbl,hp,humanwirt,humanwirtschaft,iii_weg,ingo_boettcher,ipd,ja,jansen,jansen_franz,jed,jetztwir,kirch,klimaliste,klimaliste_berlin,klimaliste_st,klimaliste_waehlerl,klimalistebw,konrad_skatula,konservative,kpd,kpd_rz,kusch,ld,lfk,liberale,liebe,liga,linke_pds,lkr,lkr_niedersachsen,loesungen_fuer_unsere_region,lothar_hilmer,lukas_thiele,lvp,md_p,mdu,menschliche_welt,menschlichkeit,mera25,mg,mieterpartei,mlpd,msp,mustafa,mut,naturgesetz,nein,neo,neue_demokraten,neue_demokratie,nev,nfgrdj,nichtwaehler,nitzsche,norddt_bauern,npd,o_fraktionszw,odad,odp,oekoli,oekolinksliberale_demokratische_bewegung_freiheiten_frieden_wohlstand_fuer_alle_soziale_bewegung_b_rang_re_bultheel,oekolinx,offensive_d,opde,opdm,pan,partei_der_humanisten,partei_der_vernunft,partei_des_demokratischen_sozialismus,partei_fuer_schulmedizinische_verjuengungsforschung,partei_unabhaengig,parteilos_und_unabhaengig,parteilose_wg_brd,pass,pbc,pdb,pdf,pdh,pdr,pestemer,peto,piraten,plb,plus,pohl,pop,pp,pro_deutschland,pro_dm,psg,psmd,r_b_p,rentner,rep,roland_voigt,romuald_jasinski_integration,rph,rsb,sachbezogen,sav,schaar,schaudienst,schill,schmidt,schoener_leben,sedat_ayhan,sg_nrw,sgp,sgv,sgv_solidaritaet_gerechtigkeit_veraenderung,siggi_waehlen,sldp,slp,solibew,sonstige,sonstige_partei,soziale_fortschritts_partei,soziale_mitte,sp,spasspartei,spd,spoergler,spv,ssw,statt_partei,sueleyman_cevik,svp,team_todenhofer,team_zastrow,thomas_ender,tierschutz,tierschutz_hier,tierschutzallianz,torsten_wrage,uap,ufv,unab_haengige,unabh_buerger,unabh_kandidaten,unabhangige,uspd,uwvb,v_p_m_v,v_partei3,verjuengungsforschung,vibt,violette,violetten,volksabstimmung,volt,volt_deutschland,volt_hamburg,w2020,waehlergruppen,wagner,wasg,wbk,wdmr,weber,weil_ich_es_kann,werner,werteunion,westfalen,wgr_einzbew,willkommen_in_der_realitaet_wir,wir_sind_leipziger,wir2020,wna,wolf_ruppert_direkt,wv_mfu,yunus_emre,z,z_sh,zentrum,other,cdu_csu
0,0,0,08,2021,2021-03-14,17,Backnang,einzelstimme,93471,59777,59376,401,0.639524558419189,,,,,,,,0.121294799245486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.232265561843169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0158986796011857,,,,,0.013338722716249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105143492320129,,,,,,,,,,,,,,,,0.0186944219886823,,,,,,,,,,,,,,,,,,,,0.240484370789545,,,,,,,,,,,,,,,,,,,,,,,0.00606305578011318,,,,,,,,,,,0.0236796011856642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00725882511452439,,,,,,,,,,,,,,,,,,,,,,,0.0178860145513339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189874696847211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00811775801670709,,,,,,,,,,,,,,,,,,,,,,0,0.232265561843169
0,0,0,08,2021,2021-03-14,18,Heilbronn,einzelstimme,99489,60015,59547,468,0.603232518167838,,,,,,,,0.119519035383814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229969603842343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0165583488672813,,,,,0.00806085948914303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123280769812081,,,,,,,,,,,,,,,,0.0203536702100862,,,,,,,,,,,,,,,,,,,,0.299679244966161,,,,,,,,,,,,,,,,,,,,,,,0.00606243807412632,,,,,,,,,,,0.0355685424958436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00680135019396443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.116227517759081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006650209078543,,,0.0112684098275312,,,,,,,,,,,,,,,,,,,,,,1.11022302462516e-16,0.229969603842343
0,0,0,08,2021,2021-03-14,19,Eppingen,einzelstimme,105990,69366,68791,575,0.654457967732805,,,,,,,,0.137140032853135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.244566876480935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0184181070198136,,,,,0.0109461993574741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134494337922112,,,,,,,,,,,,,,,,0.0308615952668227,,,,,,,,,,,,,,,,,,,,0.263246645636784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0260208457501708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122835836083209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111424459595005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0105973165094271,,,,,,,,,,,,,,,,,,,,,,0,0.244566876480935
0,0,0,08,2021,2021-03-14,20,Neckarsulm,einzelstimme,112091,72328,71673,655,0.645261439366229,,,,,,,,0.139271413223948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.249815132616187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0178309823783015,,,,,0.0087759686353299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0992284402773708,,,,,,,,,,,,,,,,0.0314623358865961,,,,,,,,,,,,,,,,,,,,0.27361768029802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0302345374129728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00759002692785289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126658574358545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005748329217418,,,0.00976657876745776,,,,,,,,,,,,,,,,,,,,,,0,0.249815132616187
0,0,0,08,2021,2021-03-14,21,Hohenlohe,einzelstimme,98928,62226,61650,576,0.629002911208151,,,,,,,,0.141232765612328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24374695863747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10882400648824,,,,,,,,,,,,,,,,0.0390429845904299,,,,,,,,,,,,,,,,,,,,0.287396593673966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0280616382806164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0114679643146796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118767234387672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00697485806974858,,,0.01448499594485,,,,,,,,,,,,,,,,,,,,,,0,0.24374695863747
0,0,0,08,2021,2021-03-14,22,Schwäbisch Hall,einzelstimme,125970,77415,76793,622,0.614551083591331,,,,,,,,0.125089526389124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231896136366596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017683903480786,,,,,0.0174885731772427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.131288008021564,,,,,,,,,,,,,,,,0.0185042907556678,,,,,,,,,,,,,,,,,,,,0.286523511257537,,,,,,,,,,,,,,,,,,,,,,,0.00523485213496022,,,,,,,,,,,0.0333363718047218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125922935684242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113499928378889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00686260466448765,,,,,,,,,,,,,,,,,,,,,,0,0.231896136366596
0,0,0,08,2021,2021-03-14,23,Main-Tauber,einzelstimme,100502,64145,63573,572,0.638246005054626,,,,,,,,0.106491749642144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295345508313278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0145659320780835,,,,,0.00847844210592547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0844855520425338,,,,,,,,,,,,,,,,0.0612681484277917,,,,,,,,,,,,,,,,,,,,0.271373067182609,,,,,,,,,,,,,,,,,,,,,,,0.00498639359476507,,,,,,,,,,,0.0241297406131534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125210388057823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104289556887358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0120648703065767,,,,,,,,,,,,,,,,,,,,,,0,0.295345508313278
0,0,0,08,2021,2021-03-14,24,Heidenheim,einzelstimme,92576,55656,55246,410,0.601192533702039,,,,,,,,0.113564782970713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.223744705499041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0173587228034609,,,,,0.0147521992542447,,0.00193679180393151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0764580241103428,,,,,,,,,,,,,,,,0.0326358469391449,,,,,,,,,,,,,,,,,,,,0.258353545958078,,,,,,,,,,,,,,,,,,,,,,,0.00702313289649929,,,,,,,,,,,0.0262824457879304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0165260833363501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20151685189878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00984686674148355,,,,,,,,,,,,,,,,,,,,,,0,0.223744705499041
0,0,0,08,2021,2021-03-14,25,Schwäbisch Gmünd,einzelstimme,108098,69318,68778,540,0.641251457011231,,,,,,,,0.119849370438222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.257684143185321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017127569862456,,,,,0.0105120823519149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210241647038297,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108363139375963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30114280729303,,,,,,,,,,,,,,,,,,,,,,,0.00689173863735497,,,,,,,,,,,0.0343132978568728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00588851086103114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108188664980081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00901451045392422,,,,,,,,,,,,,,,,,,,,,,0,0.257684143185321
0,0,0,08,2021,2021-03-14,26,Aalen,einzelstimme,122157,78003,77424,579,0.638547115597141,,,,,,,,0.0949576358751808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29804711717297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0118955362678239,,,,,0.00931235792519115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091186195494937,,,,,,,,,,,,,,,,0.097256664600124,,,,,,,,,,,,,,,,,,,,0.249961252324861,,,,,,,,,,,,,,,,,,,,,,,0.00601880553833437,,,,,,,,,,,0.0270071295722257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00401684232279397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0999431700764621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00412016945649928,,,0.00627712337259765,,,,,,,,,,,,,,,,,,,,,,0,0.29804711717297
0,0,0,08,2021,2021-03-14,27,Karlsruhe I,einzelstimme,103423,66076,65779,297,0.638890768977887,,,,,,,,0.0665105884856869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00328372276866477,,,0.174934249532526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00465194058894176,,,0.0216634488210523,,,,,0.00980556104531841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0820018546952675,,,,,,,,,,,,,,,,0.0143510846926831,,,,,,,,,,,,,,,,,,,,0.391431915961021,,,,,,,,,,,,,,,,,,,,,,,0.0174979856793202,,,,,,,,,,,0.069201416865565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00484957205187066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117727542224722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0171635324343636,,,0.00492558415299716,,,,,,,,,,,,,,,,,,,,,,0,0.174934249532526
0,0,0,08,2021,2021-03-14,28,Karlsruhe II,einzelstimme,101847,60036,59771,265,0.589472443960058,,,,,,,,0.0750029278412608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18385170065751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00610664034397952,,,0.0208629602984725,,,,,0.0114938682638738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0729952652624182,,,,,,,,,,,,,,,,0.0151913135132422,,,,,,,,,,,,,,,,,,,,0.386424854862726,,,,,,,,,,,,,,,,,,,,,,,0.0169145572267488,,,,,,,,,,,0.0672566963912265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00537049739840391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120392832644594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0181358852955447,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18385170065751
0,0,0,08,2021,2021-03-14,29,Bruchsal,einzelstimme,112897,72016,71257,759,0.637891175141944,,,,,,,,0.13162215641972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27135579662349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0192402149964214,,,,,0.0113111694289684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0971132660650883,,,,,,,,,,,,,,,,0.0355193174003958,,,,,,,,,,,,,,,,,,,,0.262921537533155,,,,,,,,,,,,,,,,,,,,,,,0.0103709109280492,,,,,,,,,,,0.0262009346450173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117770885667373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00474339363150287,,,0.0118304166608193,,,,,,,,,,,,,,,,,,,,,,0,0.27135579662349
0,0,0,08,2021,2021-03-14,30,Bretten,einzelstimme,114197,75200,74480,720,0.658511169295165,,,,,,,,0.112352309344791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.229940923737916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0174677765843179,,,,,0.0116675617615467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113694951664876,,,,,,,,,,,,,,,,0.0345059076262084,,,,,,,,,,,,,,,,,,,,0.320488721804511,,,,,,,,,,,,,,,,,,,,,,,0.0130370569280344,,,,,,,,,,,0.0283029001074114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108297529538131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0102443609022556,,,,,,,,,,,,,,,,,,,,,,0,0.229940923737916
0,0,0,08,2021,2021-03-14,31,Ettlingen,einzelstimme,94043,63594,63101,493,0.676222579032996,,,,,,,,0.0947528565315922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24242088081013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0158634569975119,,,,,0.0101900128365636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.102328013819115,,,,,,,,,,,,,,,,0.0320914090109507,,,,,,,,,,,,,,,,,,,,0.335145243340042,,,,,,,,,,,,,,,,,,,,,,,0.00957195607042678,,,,,,,,,,,0.0278759449137098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00470673998827277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.118175623207239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00687786247444573,,,,,,,,,,,,,,,,,,,,,,0,0.24242088081013
0,0,0,08,2021,2021-03-14,32,Rastatt,einzelstimme,113287,67683,67048,635,0.597447191645997,,,,,,,,0.125939625343038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23797876148431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0132442429304379,,,,,0.0133039016823768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0800471304140317,,,,,,,,,,,,,,,,0.0384500656246271,,,,,,,,,,,,,,,,,,,,0.303498985801217,,,,,,,,,,,,,,,,,,,,,,,0.0107534900369884,,,,,,,,,,,0.0282036749791194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135723660661019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00626416895358549,,,0.00659229208924949,,,,,,,,,,,,,,,,,,,,,,0,0.23797876148431
0,0,0,08,2021,2021-03-14,33,Baden-Baden,einzelstimme,90818,57569,57184,385,0.633894161950274,,,,,,,,0.0888535254616676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.277595131505316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0219466983771684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.087944180190263,,,,,,,,,,,,,,,,0.0385072747621712,,,,,,,,,,,,,,,,,,,,0.326472439843313,,,,,,,,,,,,,,,,,,,,,,,0.00886611639619474,,,,,,,,,,,0.0266333240067152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00655777839955232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.111010072747622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00561345831001679,,,,,,,,,,,,,,,,,,,,,,,,,1.11022302462516e-16,0.277595131505316
0,0,0,08,2021,2021-03-14,34,Heidelberg,einzelstimme,98968,66562,66268,294,0.672560827742301,,,,,,,,0.0518198828997404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152999939639041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0187118971449267,,,,,0.00881269994567514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.070154524053842,,,,,,,,,,,,,,,,0.0146677129232812,,,,,,,,,,,,,,,,,,,,0.416596245548379,,,,,,,,,,,,,,,,,,,,,,,0.0228466228043701,,,,,,,,,,,0.084233717631436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00642844208366029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126546749562383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0219261181867568,,,0.00425544757650752,,,,,,,,,,,,,,,,,,,,,,1.11022302462516e-16,0.152999939639041
