Endergebnis der Landtagswahl vom 22. März 2026 (Stimmbezirksebene);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Identifikationsschlüssel;"Stimm
bezirk-Id";"Stimmbezirks-
kennzeichen";Bezeichnung;"GUW 
(Gesamt, Urnenwahl,
Wahlschein/Briefwahl)";"Stimmbezirk für repr.
Wahlstatistik";A;A1;A2;A3;B;B1;Wahlbeteiligung;"ungültige 
Wahlkreisstimmen";"ungültige 
Wahlkreisstimmen Prozent";"gültige 
Wahlkreis-
stimmen";"gültige Wahlkreis-
stimmen 
Prozent";SPD;SPD Prozent;CDU;CDU Prozent;GRÜNE;GRÜNE Prozent;AfD;AfD Prozent;FDP;FDP Prozent;FREIE WÄHLER;FREIE WÄHLER Prozent;Die Linke;Die Linke Prozent;Tierschutzpartei;Tierschutzpartei Prozent;Volt;Volt Prozent;ÖDP;ÖDP Prozent;BSW;BSW Prozent;PdH;PdH Prozent;Bastian Ruhl;Bastian Ruhl Prozent;Team Todenhöfer;Team Todenhöfer Prozent;Yunus Emre;Yunus Emre Prozent;Die PARTEI;Die PARTEI Prozent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ungültige Landesstimmen;ungültige Landesstimmen Prozent;gültige Landesstimmen;gültige Landesstimmen Prozent;SPD;SPD Prozent;CDU;CDU Prozent;GRÜNE;GRÜNE Prozent;AfD;AfD Prozent;FDP;FDP Prozent;FREIE WÄHLER;FREIE WÄHLER Prozent;Die Linke;Die Linke Prozent;Tierschutzpartei;Tierschutzpartei Prozent;Volt;Volt Prozent;ÖDP;ÖDP Prozent;BSW;BSW Prozent;PdH;PdH Prozent;Bastian Ruhl;Bastian Ruhl Prozent;Team Todenhöfer;Team Todenhöfer Prozent;Yunus Emre;Yunus Emre Prozent;Die PARTEI;Die PARTEI Prozent;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Berechnung Wahlbeteiligung;Zusammenlegung Abgabe Identifikationsschlüssel;Zusammenlegung Grund;Zusammenlegung Aufnahme
2,1614E+12;0;GD;Dommershausen;G;0;873;560;313;0;698;299;80;4;0,6;694;99,4;115;16,6;336;48,4;40;5,8;111;16;19;2,7;26;3,7;24;3,5;;;8;1,2;1;0,1;14;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0,4;695;99,6;125;18;308;44,3;36;5,2;111;16;23;3,3;24;3,5;28;4;9;1,3;12;1,7;3;0,4;14;2;2;0,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;1;SB;Dommershausen-Dommershausen;U;0;349;244;105;0;250;97;71,6;3;1,2;247;98,8;27;10,9;125;50,6;13;5,3;52;21,1;4;1,6;7;2,8;11;4,5;;;4;1,6;0;0;4;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,8;248;99,2;33;13,3;114;46;9;3,6;53;21,4;6;2,4;6;2,4;10;4;3;1,2;7;2,8;0;0;5;2;2;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;2;SB;Dommershausen-Dorweiler;U;0;189;110;79;0;160;78;84,7;1;0,6;159;99,4;46;28,9;75;47,2;9;5,7;13;8,2;5;3,1;6;3,8;2;1,3;;;2;1,3;0;0;1;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,6;159;99,4;50;31,4;58;36,5;12;7,5;14;8,8;8;5;6;3,8;5;3,1;1;0,6;3;1,9;1;0,6;1;0,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;3;SB;Dommershausen-Eveshausen;U;0;62;50;12;0;50;12;80,6;0;0;50;100;14;28;18;36;2;4;7;14;2;4;1;2;1;2;;;0;0;1;2;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;50;100;14;28;18;36;2;4;7;14;2;4;1;2;1;2;1;2;0;0;0;0;4;8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;4;SB;Dommershausen-Sabershausen;U;0;273;156;117;0;238;112;87,2;0;0;238;100;28;11,8;118;49,6;16;6,7;39;16,4;8;3,4;12;5;10;4,2;;;2;0,8;0;0;5;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;238;100;28;11,8;118;49,6;13;5,5;37;15,5;7;2,9;11;4,6;12;5;4;1,7;2;0,8;2;0,8;4;1,7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Mastershausen;G;0;781;479;302;0;605;283;77,5;5;0,8;600;99,2;76;12,7;335;55,8;19;3,2;109;18,2;8;1,3;19;3,2;17;2,8;;;1;0,2;8;1,3;8;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,3;603;99,7;96;15,9;293;48,6;28;4,6;121;20,1;6;1;25;4,1;16;2,7;5;0,8;0;0;6;1;7;1,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;1;SB;Mastershausen;U;0;781;479;302;0;605;283;77,5;5;0,8;600;99,2;76;12,7;335;55,8;19;3,2;109;18,2;8;1,3;19;3,2;17;2,8;;;1;0,2;8;1,3;8;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0,3;603;99,7;96;15,9;293;48,6;28;4,6;121;20,1;6;1;25;4,1;16;2,7;5;0,8;0;0;6;1;7;1,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Lahr;G;0;134;102;32;0;107;30;79,9;0;0;107;100;12;11,2;51;47,7;4;3,7;29;27,1;2;1,9;5;4,7;2;1,9;;;0;0;1;0,9;1;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,9;106;99,1;10;9,4;51;48,1;4;3,8;28;26,4;2;1,9;7;6,6;2;1,9;0;0;0;0;1;0,9;1;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;801;SB;Lahr;U;0;134;102;32;0;107;30;79,9;0;0;107;100;12;11,2;51;47,7;4;3,7;29;27,1;2;1,9;5;4,7;2;1,9;;;0;0;1;0,9;1;0,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,9;106;99,1;10;9,4;51;48,1;4;3,8;28;26,4;2;1,9;7;6,6;2;1,9;0;0;0;0;1;0,9;1;0,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Mörsdorf;G;0;479;322;157;0;365;151;76,2;8;2,2;357;97,8;50;14;165;46,2;9;2,5;68;19;9;2,5;23;6,4;16;4,5;;;13;3,6;1;0,3;3;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;2,2;357;97,8;60;16,8;154;43,1;14;3,9;69;19,3;5;1,4;20;5,6;11;3,1;8;2,2;12;3,4;0;0;4;1,1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;1201;SB;Mörsdorf;U;0;479;322;157;0;365;151;76,2;8;2,2;357;97,8;50;14;165;46,2;9;2,5;68;19;9;2,5;23;6,4;16;4,5;;;13;3,6;1;0,3;3;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;2,2;357;97,8;60;16,8;154;43,1;14;3,9;69;19,3;5;1,4;20;5,6;11;3,1;8;2,2;12;3,4;0;0;4;1,1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Zilshausen;G;0;220;154;66;0;187;61;85;3;1,6;184;98,4;29;15,8;82;44,6;10;5,4;35;19;4;2,2;10;5,4;5;2,7;;;4;2,2;2;1,1;3;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,5;186;99,5;34;18,3;76;40,9;12;6,5;35;18,8;6;3,2;7;3,8;6;3,2;1;0,5;4;2,2;2;1,1;3;1,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;1801;SB;Zilshausen;U;0;220;154;66;0;187;61;85;3;1,6;184;98,4;29;15,8;82;44,6;10;5,4;35;19;4;2,2;10;5,4;5;2,7;;;4;2,2;2;1,1;3;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,5;186;99,5;34;18,3;76;40,9;12;6,5;35;18,8;6;3,2;7;3,8;6;3,2;1;0,5;4;2,2;2;1,1;3;1,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;VG;Simmern-Rheinböllen, VG;G;0;22091;14988;7103;0;15975;6519;72,3;226;1,4;15749;98,6;4017;25,5;4986;31,7;811;5,1;3403;21,6;508;3,2;710;4,5;554;3,5;;;190;1,2;179;1,1;391;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201;1,3;15774;98,7;4063;25,8;4767;30,2;864;5,5;3463;22;437;2,8;642;4,1;583;3,7;227;1,4;182;1,2;125;0,8;412;2,6;9;0,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Altweidelbach;G;0;217;161;56;0;157;51;72,4;1;0,6;156;99,4;44;28,2;50;32,1;10;6,4;25;16;10;6,4;6;3,8;5;3,2;;;1;0,6;3;1,9;2;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,3;155;98,7;41;26,5;56;36,1;10;6,5;25;16,1;6;3,9;4;2,6;5;3,2;2;1,3;3;1,9;2;1,3;1;0,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;21;SB;Altweidelbach;U;0;217;161;56;0;157;51;72,4;1;0,6;156;99,4;44;28,2;50;32,1;10;6,4;25;16;10;6,4;6;3,8;5;3,2;;;1;0,6;3;1,9;2;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,3;155;98,7;41;26,5;56;36,1;10;6,5;25;16,1;6;3,9;4;2,6;5;3,2;2;1,3;3;1,9;2;1,3;1;0,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Argenthal;G;0;1355;890;465;0;1014;427;74,8;26;2,6;988;97,4;231;23,4;349;35,3;40;4;215;21,8;36;3,6;45;4,6;33;3,3;;;6;0,6;9;0,9;24;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;2,2;992;97,8;255;25,7;313;31,6;44;4,4;214;21,6;35;3,5;45;4,5;34;3,4;13;1,3;9;0,9;8;0,8;22;2,2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;31;SB;Argenthal, Chur-Pfalz-Halle;U;0;667;470;197;0;465;179;69,7;14;3;451;97;111;24,6;132;29,3;17;3,8;103;22,8;24;5,3;24;5,3;22;4,9;;;6;1,3;1;0,2;11;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;2,8;452;97,2;120;26,5;115;25,4;23;5,1;104;23;18;4;25;5,5;21;4,6;6;1,3;9;2;3;0,7;8;1,8;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;32;SB;Argenthal, Chur-Pfalz-Halle;U;0;688;420;268;0;549;248;79,8;12;2,2;537;97,8;120;22,3;217;40,4;23;4,3;112;20,9;12;2,2;21;3,9;11;2;;;0;0;8;1,5;13;2,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;1,6;540;98,4;135;25;198;36,7;21;3,9;110;20,4;17;3,1;20;3,7;13;2,4;7;1,3;0;0;5;0,9;14;2,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Belgweiler;G;0;153;97;56;0;129;52;84,3;0;0;129;100;43;33,3;19;14,7;14;10,9;28;21,7;10;7,8;7;5,4;2;1,6;;;1;0,8;2;1,6;3;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;129;100;46;35,7;18;14;10;7,8;29;22,5;7;5,4;8;6,2;4;3,1;1;0,8;1;0,8;2;1,6;3;2,3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;81;SB;Belgweiler;U;0;153;97;56;0;129;52;84,3;0;0;129;100;43;33,3;19;14,7;14;10,9;28;21,7;10;7,8;7;5,4;2;1,6;;;1;0,8;2;1,6;3;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;129;100;46;35,7;18;14;10;7,8;29;22,5;7;5,4;8;6,2;4;3,1;1;0,8;1;0,8;2;1,6;3;2,3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Benzweiler;G;0;163;113;50;0;133;47;81,6;1;0,8;132;99,2;23;17,4;46;34,8;9;6,8;36;27,3;3;2,3;7;5,3;1;0,8;;;2;1,5;1;0,8;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;133;100;24;18;40;30,1;5;3,8;36;27,1;3;2,3;11;8,3;3;2,3;2;1,5;3;2,3;2;1,5;4;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;111;SB;Benzweiler;U;0;163;113;50;0;133;47;81,6;1;0,8;132;99,2;23;17,4;46;34,8;9;6,8;36;27,3;3;2,3;7;5,3;1;0,8;;;2;1,5;1;0,8;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;133;100;24;18;40;30,1;5;3,8;36;27,1;3;2,3;11;8,3;3;2,3;2;1,5;3;2,3;2;1,5;4;3;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Bergenhausen;G;0;97;74;23;0;70;21;72,2;0;0;70;100;19;27,1;25;35,7;4;5,7;21;30;0;0;1;1,4;0;0;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70;100;23;32,9;26;37,1;0;0;18;25,7;0;0;1;1,4;2;2,9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;121;SB;Bergenhausen;U;0;97;74;23;0;70;21;72,2;0;0;70;100;19;27,1;25;35,7;4;5,7;21;30;0;0;1;1,4;0;0;;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;70;100;23;32,9;26;37,1;0;0;18;25,7;0;0;1;1,4;2;2,9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Biebern;G;0;230;158;72;0;179;68;77,8;2;1,1;177;98,9;38;21,5;62;35;8;4,5;40;22,6;1;0,6;10;5,6;9;5,1;;;1;0,6;5;2,8;3;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,6;178;99,4;38;21,3;59;33,1;7;3,9;43;24,2;3;1,7;12;6,7;9;5,1;2;1,1;2;1,1;1;0,6;2;1,1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;151;SB;Biebern;U;0;230;158;72;0;179;68;77,8;2;1,1;177;98,9;38;21,5;62;35;8;4,5;40;22,6;1;0,6;10;5,6;9;5,1;;;1;0,6;5;2,8;3;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,6;178;99,4;38;21,3;59;33,1;7;3,9;43;24,2;3;1,7;12;6,7;9;5,1;2;1,1;2;1,1;1;0,6;2;1,1;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Bubach;G;0;201;149;52;0;157;51;78,1;0;0;157;100;67;42,7;50;31,8;4;2,5;21;13,4;3;1,9;4;2,5;2;1,3;;;1;0,6;4;2,5;1;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,3;155;98,7;64;41,3;45;29;8;5,2;20;12,9;4;2,6;5;3,2;2;1,3;2;1,3;1;0,6;3;1,9;1;0,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;201;SB;Bubach;U;0;201;149;52;0;157;51;78,1;0;0;157;100;67;42,7;50;31,8;4;2,5;21;13,4;3;1,9;4;2,5;2;1,3;;;1;0,6;4;2,5;1;0,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,3;155;98,7;64;41,3;45;29;8;5,2;20;12,9;4;2,6;5;3,2;2;1,3;2;1,3;1;0,6;3;1,9;1;0,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Budenbach;G;0;131;95;36;0;107;35;81,7;1;0,9;106;99,1;29;27,4;32;30,2;3;2,8;25;23,6;4;3,8;1;0,9;5;4,7;;;2;1,9;3;2,8;2;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,9;105;98,1;24;22,9;28;26,7;6;5,7;29;27,6;6;5,7;1;1;5;4,8;1;1;1;1;1;1;3;2,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;231;SB;Budenbach;U;0;131;95;36;0;107;35;81,7;1;0,9;106;99,1;29;27,4;32;30,2;3;2,8;25;23,6;4;3,8;1;0,9;5;4,7;;;2;1,9;3;2,8;2;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1,9;105;98,1;24;22,9;28;26,7;6;5,7;29;27,6;6;5,7;1;1;5;4,8;1;1;1;1;1;1;3;2,9;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Dichtelbach;G;0;489;316;173;0;400;160;81,8;4;1;396;99;129;32,6;98;24,7;25;6,3;76;19,2;12;3;24;6,1;9;2,3;;;5;1,3;14;3,5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1,5;394;98,5;134;34;103;26,1;22;5,6;76;19,3;8;2;22;5,6;7;1,8;6;1,5;3;0,8;7;1,8;6;1,5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;271;SB;Dichtelbach;U;0;489;316;173;0;400;160;81,8;4;1;396;99;129;32,6;98;24,7;25;6,3;76;19,2;12;3;24;6,1;9;2,3;;;5;1,3;14;3,5;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1,5;394;98,5;134;34;103;26,1;22;5,6;76;19,3;8;2;22;5,6;7;1,8;6;1,5;3;0,8;7;1,8;6;1,5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;0;GD;Ellern (Hunsrück);G;0;679;392;287;0;547;269;80,6;7;1,3;540;98,7;144;26,7;189;35;40;7,4;83;15,4;9;1,7;25;4,6;19;3,5;;;7;1,3;17;3,1;7;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,2;546;99,8;154;28,2;184;33,7;39;7,1;82;15;10;1,8;24;4,4;16;2,9;6;1,1;12;2,2;10;1,8;9;1,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
2,1614E+12;351;SB;Ellern (Hunsrück);U;1;679;392;287;0;547;269;80,6;7;1,3;540;98,7;144;26,7;189;35;40;7,4;83;15,4;9;1,7;25;4,6;19;3,5;;;7;1,3;17;3,1;7;1,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0,2;546;99,8;154;28,2;184;33,7;39;7,1;82;15;10;1,8;24;4,4;16;2,9;6;1,1;12;2,2;10;1,8;9;1,6;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;
