county_code,year,share_65plus,median_age,share_foreign,share_female,gdp_per_capita,share_primary_sector,share_secondary_sector,share_tertiary_sector,share_micro_enterprises,share_large_enterprises,unemployment_rate,share_longterm_unemployed,youth_unemployment_rate,share_abitur,share_no_degree,students_per_100,apprentices_per_100,purchasing_power,share_low_income_hh,physician_density,hospital_beds_per_capita,gp_density,childcare_under3,childcare_3to6,building_permits_per_capita,rent_level,living_space_per_capita,cars_per_capita,municipal_debt_per_capita,tax_revenue_per_capita
09563,1998.0,16.14,40.4,14.37,52.08,26.58,,,,,,11.51,38.5,,16.22,11.97,0.0,,,,,,,,,2.51,,,474.9,,570.2
09563,1999.0,16.16,40.48,14.86,51.92,26.71,,,,,,10.36,39.25,,17.45,11.58,0.0,,,,,,,,,3.01,,,476.67,,562.72
09563,2000.0,16.33,40.55,15.04,51.89,27.88,0.23,28.75,71.02,,,8.38,37.96,,18.79,14.97,0.0,,,,,,,,,2.53,,,487.37,,591.8
09563,2001.0,16.49,40.62,15.14,51.76,28.27,0.25,25.57,74.17,,,7.94,31.26,,17.1,13.37,0.0,,,,,,,,,2.86,,,501.19,,589.64
09563,2002.0,16.69,40.7,15.09,51.68,30.06,0.22,24.35,75.44,,,9.32,27.58,,19.53,12.06,0.0,,,,,,,,,3.44,,,510.58,,571.82
09563,2003.0,17.0,40.97,14.96,51.67,29.66,0.2,25.25,74.55,,,10.37,30.4,,17.62,12.05,0.0,,,,,,,,,2.84,,,513.24,,552.91
09563,2004.0,17.48,41.16,14.55,51.69,29.8,0.23,27.32,72.45,,,10.4,33.6,,16.33,14.24,0.0,,,,,7.55,,,,2.75,,,507.33,,564.65
09563,2005.0,17.9,41.32,14.23,51.74,29.29,0.18,23.99,75.83,,,12.03,30.43,,20.6,13.83,0.0,,,,,7.6,,,,1.65,,,506.94,,554.84
09563,2006.0,18.26,41.53,13.84,51.71,30.79,0.2,22.54,77.26,90.74,0.37,11.16,32.59,,20.74,11.29,0.0,,,,,7.26,,5.27,90.72,2.75,,,514.95,,626.82
09563,2007.0,18.41,41.72,13.65,51.69,31.34,0.22,24.56,75.22,90.49,0.4,9.31,34.77,,23.09,13.07,0.0,,,,,7.44,,7.91,88.28,1.33,,,519.28,,650.94
09563,2008.0,18.79,41.98,13.21,51.59,30.48,0.25,25.08,74.67,90.66,0.41,7.27,29.8,6.49,23.86,10.38,0.0,,,,,6.82,,10.76,86.33,2.77,,,461.96,,720.33
09563,2009.0,18.97,42.17,12.65,51.59,29.76,0.19,25.62,74.18,90.25,0.35,7.95,25.43,8.38,23.23,9.04,0.0,,,,,7.02,,12.33,88.98,3.57,,,464.81,,662.59
09563,2010.0,18.85,42.28,12.62,51.45,28.92,0.2,26.72,73.07,90.29,0.4,7.49,27.48,6.85,25.04,9.45,0.0,16.7,,,,7.03,,16.14,87.87,5.64,6.62,,464.57,2542.9,669.21
09563,2011.0,18.58,42.34,13.55,51.8,29.75,0.23,27.03,72.74,90.37,0.37,6.62,29.92,6.31,40.61,6.37,0.0,16.66,,,,7.4,,13.06,89.43,3.49,6.55,43.18,463.7,2484.63,701.05
09563,2012.0,18.51,42.34,14.17,51.67,30.29,0.17,28.73,71.1,90.28,0.37,6.56,29.22,6.37,26.13,7.76,0.19,16.15,,,,7.05,,16.75,89.15,4.11,7.13,42.68,466.5,2347.29,738.85
09563,2013.0,18.45,42.37,14.75,51.55,30.78,0.2,27.64,72.16,89.92,0.4,6.9,30.15,6.1,28.89,7.86,0.4,16.34,23465.86,33.44,,6.95,,19.2,88.45,6.49,7.55,42.64,469.33,2076.7,755.07
09563,2014.0,18.42,42.43,15.66,51.37,32.19,0.2,27.11,72.69,89.74,0.37,6.74,33.64,6.13,27.49,6.34,0.81,16.12,23738.6,33.19,,6.67,,22.69,86.75,4.3,7.54,42.67,469.84,1994.73,808.01
09563,2015.0,18.29,42.36,17.04,51.14,33.19,0.15,26.14,73.71,88.58,0.38,6.56,35.22,6.18,29.05,5.96,1.03,15.4,24007.29,32.82,17.82,6.56,6.52,23.51,87.19,4.67,7.97,42.03,468.4,1925.34,867.84
09563,2016.0,18.31,42.4,18.08,51.06,34.12,0.17,26.63,73.19,88.95,0.38,5.98,34.75,5.61,31.07,6.47,1.11,15.39,24963.5,32.33,17.8,6.87,6.42,24.1,86.42,6.7,8.47,42.05,473.62,1864.8,841.92
09563,2017.0,18.27,42.41,18.72,51.03,36.08,0.22,27.83,71.96,88.42,0.32,5.33,35.05,4.91,26.64,10.72,1.45,15.83,25478.22,31.62,17.84,6.72,6.52,24.09,84.62,5.59,8.83,42.33,477.66,1765.42,960.18
09563,2018.0,18.31,42.5,19.28,50.99,37.67,0.16,28.64,71.2,87.93,0.36,4.86,33.34,4.89,29.18,9.86,1.91,15.86,25355.88,30.59,17.26,6.89,6.36,24.58,85.53,2.85,9.22,42.23,481.23,1630.55,1028.8
09563,2019.0,18.41,42.57,19.63,50.93,38.28,0.2,27.95,71.86,86.43,0.37,4.84,29.99,5.15,27.17,8.09,2.94,16.64,24942.4,29.46,17.61,7.41,6.38,25.48,84.14,5.6,9.58,42.32,486.24,1495.9,1029.83
09563,2020.0,18.68,42.73,19.73,50.99,38.34,0.15,28.67,71.18,86.18,0.37,5.73,28.25,6.03,26.79,6.04,3.75,17.85,26050.32,28.54,18.09,6.86,6.67,28.05,85.62,6.4,9.47,42.83,495.09,,
09563,2021.0,18.8,42.69,20.15,51.04,38.82,0.19,26.71,73.1,86.48,0.34,5.57,37.39,5.01,28.08,8.71,3.86,16.68,26718.44,27.47,18.03,5.97,6.54,,,2.67,10.08,42.96,497.56,,
09563,2022.0,18.76,42.66,21.81,51.04,,,,,86.25,0.32,,36.76,4.37,25.81,6.52,,15.22,,,17.71,,6.43,,,6.63,10.48,42.68,490.55,,
09564,1995.0,17.86,41.63,16.86,52.27,32.9,,,,,,,27.97,,19.84,11.69,40.43,,,,,,,,,4.12,,,478.93,,608.19
09564,1996.0,17.85,41.7,17.47,52.16,33.46,,,,,,,27.16,,20.06,11.53,40.01,,,,,,,,,3.34,,,477.24,,617.95
09564,1997.0,17.9,41.85,17.65,52.11,34.06,,,,,,,28.65,,20.38,12.15,39.25,,,,,,,,,1.94,,,481.65,,605.55
09564,1998.0,18.03,42.08,17.79,52.05,35.53,,,,,,11.79,36.4,,19.25,14.33,37.97,,,,,,,,,1.97,,,479.6,,680.43
09564,1999.0,18.24,42.24,18.1,52.03,35.98,,,,,,10.93,37.75,,20.1,13.65,37.07,,,,,,,,,1.56,,,477.33,,731.71
09564,2000.0,18.44,42.33,18.09,51.98,38.92,0.12,26.14,73.74,,,9.51,37.28,,20.52,13.9,36.13,,,,,,,,,2.39,,,480.46,,739.67
09564,2001.0,18.68,42.41,18.18,51.93,39.22,0.13,24.36,75.52,,,9.13,33.1,,18.52,16.18,36.83,,,,,,,,,2.5,,,492.99,,655.22
09564,2002.0,18.92,42.47,18.0,51.85,40.42,0.13,24.3,75.57,,,10.26,30.39,,20.37,15.09,22.37,,,,,,,,,2.44,,,499.93,,649.76
09564,2003.0,19.32,42.61,18.03,51.86,39.08,0.14,23.5,76.36,,,11.58,31.13,,20.0,14.06,23.65,,,,,,,,,2.56,,,498.24,,603.93
09564,2004.0,19.74,42.74,17.96,51.83,42.48,0.13,24.91,74.97,,,12.04,36.05,,20.31,13.88,23.72,,,,,7.2,,,,3.35,,,494.63,,652.35
09564,2005.0,20.09,42.78,17.76,51.86,40.81,0.12,23.39,76.49,,,13.11,36.92,,22.06,12.13,23.34,,,,,6.96,,,,2.09,,,486.79,,676.63
09564,2006.0,20.41,42.89,17.37,51.79,42.25,0.13,22.68,77.19,88.55,0.54,11.48,38.09,,21.39,12.3,22.99,,,,,6.71,,10.07,85.92,4.52,,,490.51,,798.72
09564,2007.0,20.52,42.95,17.16,51.73,44.07,0.14,22.81,77.05,88.52,0.54,9.72,37.05,,23.6,11.06,22.15,,,,,6.69,,9.46,85.52,3.43,,,488.08,,777.7
09564,2008.0,20.65,43.01,16.77,51.71,45.0,0.14,25.03,74.83,88.42,0.53,8.04,34.38,7.37,24.36,11.12,22.88,,,,,6.75,,10.67,87.65,1.59,,,435.92,,889.5
09564,2009.0,20.79,43.1,16.42,51.68,43.91,0.11,22.2,77.69,88.2,0.5,8.67,29.28,8.62,27.76,9.73,24.08,,,,,6.78,,13.11,87.81,1.93,,,431.12,,792.57
09564,2010.0,20.68,43.17,16.49,51.6,45.52,0.11,22.79,77.1,88.1,0.54,8.53,32.37,7.92,27.15,9.44,25.2,15.75,,,,6.78,,15.79,88.24,2.44,6.66,,434.43,2227.13,796.13
09564,2011.0,20.78,43.05,16.71,51.96,49.2,0.14,23.35,76.51,87.87,0.52,7.89,34.9,7.44,42.18,6.61,27.99,15.4,,,,7.06,,18.06,89.17,3.16,7.03,41.96,453.11,2477.7,848.64
09564,2012.0,20.73,43.04,17.31,51.83,50.55,0.11,23.91,75.98,87.91,0.53,7.71,34.95,6.95,28.46,7.94,47.56,15.11,,,,7.01,,19.28,88.33,3.16,7.31,41.77,454.4,2563.92,937.07
09564,2013.0,20.67,43.03,17.81,51.76,51.82,0.12,22.83,77.04,87.44,0.55,7.8,34.64,7.0,29.8,7.51,52.61,14.89,22505.24,36.45,,6.96,,21.86,91.08,4.16,7.59,41.66,457.36,2517.97,953.55
09564,2014.0,20.63,43.0,18.56,51.73,53.49,0.12,22.69,77.19,87.2,0.57,7.6,34.68,7.05,29.62,8.54,56.34,14.96,22793.76,36.2,,6.95,,25.83,89.49,3.64,7.81,41.83,459.39,2595.02,975.32
09564,2015.0,20.33,42.79,20.36,51.38,53.81,0.08,21.79,78.14,86.2,0.59,7.18,34.6,6.57,30.54,7.37,55.68,13.8,22990.77,35.82,19.25,6.86,6.96,27.31,90.3,3.53,8.31,41.41,456.6,2589.48,1023.42
09564,2016.0,20.27,42.75,20.93,51.44,57.02,0.1,23.03,76.87,85.73,0.62,6.64,32.65,6.03,31.26,6.94,56.23,13.45,23956.36,35.31,19.27,6.9,6.97,27.62,91.35,3.97,8.71,41.55,459.95,2799.93,1079.5
09564,2017.0,20.17,42.71,21.91,51.34,59.77,0.12,23.89,75.99,85.38,0.66,5.96,28.78,5.52,30.09,8.36,60.42,13.83,24452.44,34.57,19.1,6.87,6.96,28.02,89.63,3.58,9.2,41.65,463.49,2726.95,1145.24
09564,2018.0,20.07,42.69,22.73,51.23,61.18,0.1,23.36,76.55,85.04,0.66,5.42,25.54,5.08,30.41,9.27,60.6,14.2,24404.93,33.49,18.99,6.83,6.89,28.1,88.3,3.03,9.78,41.63,466.89,2785.94,1187.71
09564,2019.0,20.1,42.73,23.31,51.17,63.31,0.1,23.49,76.41,83.64,0.71,5.21,22.91,4.74,28.84,8.97,61.7,15.29,23972.78,32.31,19.0,6.84,6.94,29.85,86.92,4.55,9.89,41.86,472.32,2891.38,1253.77
09564,2020.0,20.21,42.83,23.6,51.15,60.65,0.08,21.48,78.44,83.09,0.7,6.31,21.49,6.03,29.73,7.55,66.53,15.95,25077.44,31.34,19.13,6.91,6.95,30.49,88.72,5.0,10.14,42.29,478.81,,
09564,2021.0,20.34,42.9,23.94,51.13,63.3,0.1,20.72,79.18,83.32,0.71,6.07,32.93,5.36,29.38,8.21,67.96,16.16,25761.23,30.32,19.18,6.79,6.95,,,4.05,10.24,42.98,486.73,,
09564,2022.0,20.03,42.64,26.11,51.2,,,,,83.22,0.74,,32.5,4.64,29.26,7.78,,15.27,,,18.72,,6.79,,,5.84,10.33,42.2,473.83,,
09565,1995.0,16.14,40.2,9.93,51.91,24.5,,,,,,,29.46,,21.27,6.69,0.0,,,,,,,,,4.86,,,543.53,,502.11
09565,1996.0,16.13,40.26,10.33,51.78,23.33,,,,,,,31.31,,23.04,10.24,0.0,,,,,,,,,11.29,,,542.66,,479.16
09565,1997.0,16.43,40.51,10.05,51.85,23.91,,,,,,,31.49,,20.45,6.41,0.0,,,,,,,,,6.72,,,555.45,,476.44
09565,1998.0,16.51,40.72,9.81,51.77,25.01,,,,,,6.56,34.27,,20.68,8.24,0.0,,,,,,,,,3.08,,,561.49,,526.34
09565,1999.0,16.72,40.87,9.9,51.76,27.09,,,,,,5.76,32.55,,21.77,7.89,0.0,,,,,,,,,5.06,,,563.31,,558.12
09565,2000.0,17.0,40.98,9.72,51.89,28.25,0.15,35.73,64.12,,,4.57,28.68,,25.12,7.93,0.0,,,,,,,,,3.72,,,587.23,,598.28
09565,2001.0,17.18,41.02,9.9,51.86,30.33,0.15,36.86,62.99,,,4.37,22.45,,23.48,6.69,0.0,,,,,,,,,2.18,,,605.12,,590.3
09565,2002.0,17.66,41.3,10.0,51.75,31.36,0.09,36.42,63.5,,,5.66,18.55,,22.04,7.83,0.0,,,,,,,,,3.31,,,629.95,,554.42
09565,2003.0,18.06,41.6,9.88,51.66,31.46,0.08,39.6,60.31,,,7.26,21.22,,20.97,10.49,0.0,,,,,,,,,3.78,,,635.26,,517.83
09565,2004.0,18.76,41.93,9.63,51.81,30.25,0.09,38.62,61.29,,,7.76,29.09,,23.45,9.53,0.0,,,,,4.4,,,,5.31,,,628.58,,553.2
09565,2005.0,19.43,42.14,9.63,51.82,30.73,0.08,38.49,61.43,,,8.28,31.25,,22.22,7.45,0.0,,,,,4.49,,,,2.86,,,625.4,,581.29
09565,2006.0,20.01,42.37,9.64,51.86,31.74,0.1,38.4,61.49,89.05,0.19,7.72,32.02,,24.78,6.87,0.0,,,,,4.37,,8.54,82.22,2.06,,,635.66,,631.95
09565,2007.0,20.28,42.66,9.33,51.86,33.04,0.11,38.44,61.45,88.96,0.19,6.49,33.13,,23.71,7.57,0.0,,,,,4.39,,12.82,83.33,2.63,,,638.02,,714.06
09565,2008.0,20.7,42.91,9.33,51.82,29.62,0.16,30.59,69.25,88.72,0.19,4.87,30.46,4.41,26.38,6.95,0.0,,,,,4.38,,14.29,83.67,3.46,,,569.45,,764.36
09565,2009.0,21.14,43.16,9.06,51.97,28.49,0.12,31.59,68.29,88.94,0.19,5.26,22.24,5.4,26.42,8.02,0.0,,,,,4.39,,14.6,81.78,1.7,,,567.29,,709.48
09565,2010.0,20.94,43.26,9.15,51.92,30.4,0.17,32.37,67.45,88.7,0.24,5.26,25.87,4.66,32.77,7.35,0.0,16.7,,,,4.37,,20.57,77.13,1.93,5.63,,569.56,1081.41,681.42
09565,2011.0,21.18,43.58,8.0,51.95,30.27,0.21,32.37,67.42,88.59,0.24,4.65,31.21,3.51,48.56,4.72,0.0,17.1,,,,4.4,,22.73,80.02,6.84,5.61,46.72,582.62,1115.82,808.29
09565,2012.0,21.42,43.69,8.57,51.74,30.74,0.16,36.59,63.25,88.16,0.28,4.39,32.62,3.73,36.39,3.55,0.0,17.69,,,,4.34,,21.26,82.28,3.14,6.05,46.68,582.44,1159.72,799.52
09565,2013.0,21.64,43.85,9.05,51.65,30.77,0.19,34.43,65.38,87.5,0.24,4.6,31.27,4.7,37.2,4.67,0.0,17.76,23538.44,27.37,,4.3,,24.52,85.01,3.62,6.22,46.76,584.43,1213.12,823.27
09565,2014.0,21.7,43.93,9.9,51.45,31.73,0.2,35.21,64.59,88.06,0.28,4.23,31.9,4.38,34.74,7.88,0.0,16.71,23955.24,27.17,,4.26,,24.44,84.29,2.8,6.33,46.74,590.25,1335.32,884.58
09565,2015.0,21.57,43.88,11.04,51.25,32.32,0.09,34.26,65.65,86.96,0.24,4.08,27.62,4.59,39.06,5.47,0.0,15.59,24343.21,26.84,17.44,4.21,7.17,23.29,84.22,4.08,6.3,46.5,592.16,1248.27,947.34
09565,2016.0,21.65,43.98,11.56,51.31,32.06,0.1,32.02,67.88,87.25,0.24,3.66,27.74,4.14,35.72,6.89,0.0,15.74,25250.25,26.4,17.69,4.18,7.49,23.28,79.91,2.16,7.14,46.46,597.46,1293.66,1049.73
09565,2017.0,21.79,44.08,12.11,51.24,36.8,0.12,33.77,66.11,86.76,0.24,3.44,27.18,3.99,34.5,7.14,0.0,16.83,26019.97,25.77,17.29,4.17,7.6,26.13,80.62,4.32,7.37,46.8,611.39,1219.42,1090.51
09565,2018.0,21.81,44.17,12.5,51.23,36.7,0.1,31.48,68.42,86.77,0.24,3.25,27.33,3.04,33.28,6.29,0.0,16.88,26019.21,24.88,17.34,4.17,7.48,24.3,82.01,2.08,7.84,47.05,621.76,1126.62,1079.85
09565,2019.0,21.81,44.2,13.3,51.03,38.23,0.11,31.96,67.92,85.33,0.24,3.19,24.55,3.7,33.39,5.23,0.0,16.89,25561.39,23.88,17.75,4.15,7.69,24.94,80.7,2.27,7.73,47.23,631.71,1046.24,1140.48
09565,2020.0,21.75,44.21,13.78,50.86,36.82,0.1,32.84,67.07,84.75,0.25,4.05,21.65,4.58,36.15,3.06,0.0,17.88,26829.21,23.08,17.72,4.14,7.43,25.87,87.73,3.09,8.66,47.56,638.59,,
09565,2021.0,21.92,44.26,14.22,50.89,38.39,0.11,32.52,67.37,85.02,0.34,3.81,33.18,3.7,33.8,5.72,0.0,16.79,27353.08,22.04,18.05,4.13,7.53,,,2.79,9.7,47.71,641.88,,
09565,2022.0,22.27,44.38,14.81,51.22,,,,,85.32,0.38,,34.49,2.88,33.4,4.63,,17.23,,,18.01,,7.52,,,4.78,9.34,47.83,642.76,,
09571,1995.0,14.99,37.7,5.13,50.83,15.83,,,,,,,20.08,,10.58,8.54,4.49,,,,,,,,,6.07,,,511.32,,383.74
09571,1996.0,15.06,37.85,5.2,50.76,16.44,,,,,,,21.0,,11.7,10.07,5.07,,,,,,,,,6.41,,,518.31,,366.24
09571,1997.0,15.2,38.05,5.14,50.76,16.54,,,,,,,25.19,,12.47,12.79,5.52,,,,,,,,,5.66,,,526.58,,390.36
09571,1998.0,15.32,38.27,5.03,50.73,17.18,,,,,,6.15,28.69,,12.39,9.96,5.09,,,,,,,,,5.88,,,532.65,,430.07
09571,1999.0,15.62,38.53,5.05,50.73,17.71,,,,,,5.72,28.15,,11.7,9.29,5.29,,,,,,,,,6.36,,,537.87,,434.71
09571,2000.0,15.89,38.77,5.1,50.67,18.68,4.12,40.98,54.91,,,4.98,29.16,,12.44,11.72,5.27,,,,,,,,,4.27,,,549.67,,452.35
09571,2001.0,16.28,39.08,5.1,50.64,19.63,4.31,38.71,56.98,,,4.91,24.1,,12.43,11.23,5.73,,,,,,,,,3.94,,,571.79,,441.6
09571,2002.0,16.67,39.39,5.13,50.64,19.75,3.79,38.62,57.59,,,5.59,20.83,,11.97,12.52,6.07,,,,,,,,,3.87,,,581.5,,436.02
09571,2003.0,17.13,39.68,5.1,50.6,19.85,3.25,39.26,57.49,,,6.27,21.59,,12.32,10.27,6.55,,,,,,,,,4.39,,,583.72,,425.71
09571,2004.0,17.73,40.0,5.12,50.58,20.19,3.86,38.04,58.11,,,6.51,24.78,,13.52,11.11,7.14,,,,,3.48,,,,4.47,,,589.83,,442.39
09571,2005.0,18.34,40.36,5.01,50.53,20.45,3.0,37.69,59.31,,,7.2,26.2,,14.54,9.74,8.01,,,,,3.72,,,,2.29,,,600.36,,442.8
09571,2006.0,18.72,40.71,5.01,50.51,21.12,3.14,39.55,57.31,89.65,0.23,6.24,29.01,,14.39,8.79,8.28,,,,,3.46,,7.29,91.86,2.69,,,616.21,,498.12
09571,2007.0,18.84,41.06,4.99,50.41,21.27,3.53,38.06,58.42,89.59,0.26,4.72,28.0,,15.11,8.47,8.21,,,,,3.45,,11.68,93.95,1.17,,,630.02,,589.06
09571,2008.0,18.98,41.41,4.95,50.41,22.56,3.47,38.72,57.81,89.92,0.26,3.41,23.97,3.84,16.36,7.16,9.06,,,,,3.46,,16.31,94.42,1.23,,,565.78,,622.58
09571,2009.0,19.06,41.76,4.97,50.34,22.93,2.5,41.92,55.58,89.81,0.29,3.92,17.56,4.65,18.28,7.47,10.32,,,,,3.48,,19.42,96.08,1.46,,,572.05,,583.67
09571,2010.0,18.84,42.05,5.09,50.25,24.93,2.93,44.31,52.76,89.59,0.28,3.39,22.58,3.34,19.55,6.21,10.91,19.14,,,,3.05,,24.77,93.44,1.91,4.74,,583.19,908.38,603.12
09571,2011.0,18.83,42.36,4.16,50.34,26.36,3.46,43.31,53.22,89.59,0.27,2.9,25.3,2.66,30.26,4.29,13.25,18.74,,,,3.24,,26.69,96.6,2.01,5.1,49.59,599.65,965.38,643.28
09571,2012.0,18.93,42.64,4.55,50.32,26.88,2.84,43.52,53.64,89.53,0.27,2.81,24.6,2.26,19.45,5.56,12.85,19.38,,,,3.23,,29.79,94.83,2.03,5.2,49.85,609.85,998.87,698.18
09571,2013.0,19.09,42.87,5.21,50.18,27.83,3.18,43.38,53.44,88.99,0.28,3.0,24.08,2.7,18.62,6.52,14.1,19.84,20545.9,27.94,,3.01,,31.71,95.04,2.36,5.31,50.02,617.29,1014.48,710.25
09571,2014.0,19.32,43.12,5.78,50.13,28.58,3.32,43.89,52.8,89.11,0.3,3.24,24.95,2.99,19.1,5.1,15.31,19.62,20950.31,27.69,,3.0,,31.91,93.96,2.47,5.48,50.3,623.16,988.98,733.86
09571,2015.0,19.4,43.17,7.01,49.85,28.36,2.5,43.37,54.13,88.01,0.32,3.07,27.72,2.9,21.98,5.82,15.08,18.61,21190.31,27.35,10.08,0.83,5.9,30.73,93.92,3.71,5.66,50.08,626.68,925.82,815.02
09571,2016.0,19.6,43.32,7.6,49.79,29.61,2.62,44.68,52.7,88.06,0.3,3.0,25.76,2.84,20.39,5.41,15.38,18.56,22068.89,26.92,9.67,0.82,5.63,29.23,95.46,3.74,5.81,50.22,635.48,967.19,774.22
09571,2017.0,19.75,43.4,8.13,49.73,30.39,3.22,44.38,52.4,87.66,0.32,2.72,26.62,2.43,21.71,6.73,15.43,18.81,23126.58,26.28,9.41,0.82,5.39,29.98,91.79,3.99,6.37,50.44,643.6,938.33,858.31
09571,2018.0,20.03,43.53,8.51,49.74,31.4,2.55,44.75,52.7,87.4,0.32,2.33,25.57,2.04,21.64,7.16,15.33,19.18,23221.11,25.39,9.43,0.82,5.57,31.39,92.39,3.67,6.73,50.76,652.2,941.58,935.04
09571,2019.0,20.28,43.61,8.81,49.71,32.06,2.81,44.52,52.67,85.7,0.32,2.24,22.31,2.07,19.18,7.6,15.3,19.84,22868.09,24.41,9.4,0.81,5.65,32.81,91.31,3.2,7.03,51.0,662.13,927.14,942.21
09571,2020.0,20.5,43.6,9.11,49.77,31.67,2.62,44.8,52.58,84.89,0.36,2.77,20.27,2.71,23.42,7.6,15.94,20.39,23942.62,23.61,9.36,0.81,5.71,34.41,89.98,3.9,7.52,51.33,672.23,,
09571,2021.0,20.73,43.63,9.49,49.77,33.86,2.96,45.75,51.29,85.17,0.34,2.55,27.54,2.08,19.77,6.21,18.45,19.6,24988.02,22.21,9.18,0.61,5.51,,,6.48,7.88,51.46,680.85,,
09571,2022.0,20.95,43.59,10.68,49.87,,,,,85.51,0.36,,26.63,2.13,19.27,8.45,,18.81,,,9.07,,5.44,,,6.16,8.51,51.44,679.1,,
09572,1995.0,11.75,37.14,5.37,50.13,15.31,,,,,,,32.87,,25.43,7.16,0.0,,,,,,,,,6.14,,,531.77,,477.73
09572,1996.0,12.02,37.4,5.48,50.15,16.17,,,,,,,32.75,,23.86,6.47,0.0,,,,,,,,,6.88,,,538.31,,455.89
09572,1997.0,12.21,37.66,5.58,50.18,17.49,,,,,,,36.01,,24.85,9.17,0.0,,,,,,,,,4.73,,,547.22,,480.63
09572,1998.0,12.41,37.95,5.61,50.2,18.18,,,,,,6.28,40.58,,23.31,8.85,0.0,,,,,,,,,9.2,,,550.52,,540.39
09572,1999.0,12.74,38.26,5.66,50.15,18.97,,,,,,5.93,41.59,,28.8,8.98,0.0,,,,,,,,,6.46,,,554.55,,563.53
09572,2000.0,13.17,38.58,5.61,50.2,20.88,0.83,44.22,54.95,,,5.07,41.15,,26.02,11.16,0.0,,,,,,,,,5.8,,,568.66,,670.75
09572,2001.0,13.62,38.9,5.65,50.25,20.14,0.92,37.52,61.56,,,4.57,34.77,,26.73,8.3,0.0,,,,,,,,,4.1,,,587.04,,600.5
09572,2002.0,14.16,39.29,5.77,50.33,21.86,0.73,39.0,60.27,,,4.9,26.96,,30.12,8.58,0.0,,,,,,,,,3.56,,,594.67,,566.27
09572,2003.0,14.83,39.7,5.88,50.38,22.31,0.63,41.33,58.04,,,5.36,25.11,,25.73,10.29,0.0,,,,,,,,,4.06,,,600.93,,616.21
09572,2004.0,15.63,40.12,5.85,50.44,22.61,0.73,39.57,59.7,,,5.44,27.3,,29.93,7.93,0.0,,,,,0.65,,,,4.22,,,610.55,,567.55
09572,2005.0,16.4,40.53,5.82,50.4,23.99,0.54,41.28,58.18,,,5.36,30.73,,31.23,6.69,0.0,,,,,0.65,,,,3.54,,,622.59,,639.68
09572,2006.0,17.05,40.9,5.92,50.34,24.58,0.58,40.89,58.53,92.16,0.22,4.49,28.79,,31.55,5.94,0.0,,,,,0.65,,10.45,98.51,3.62,,,636.04,,650.43
09572,2007.0,17.45,41.24,5.84,50.32,26.32,0.58,42.1,57.32,92.08,0.25,3.26,28.29,,33.04,7.71,0.0,,,,,0.65,,14.32,93.52,3.66,,,646.86,,803.98
09572,2008.0,17.82,41.55,5.78,50.29,25.65,0.64,36.81,62.55,91.93,0.26,2.3,22.71,2.27,32.74,4.77,0.0,,,,,0.72,,19.34,95.03,3.26,,,585.15,,865.45
09572,2009.0,18.22,41.9,5.62,50.36,24.79,0.49,36.23,63.29,91.86,0.23,2.94,18.76,3.23,36.14,4.97,0.0,,,,,0.72,,23.03,93.59,2.56,,,590.31,,809.23
09572,2010.0,18.24,42.2,5.75,50.29,27.64,0.52,41.34,58.14,91.84,0.25,2.88,23.68,2.48,36.03,5.15,0.0,17.23,,,,0.72,,27.21,91.88,2.83,6.46,,596.53,839.23,776.32
09572,2011.0,18.44,42.5,5.17,50.45,29.01,0.59,39.88,59.52,91.49,0.21,2.32,25.32,1.98,50.59,3.34,0.0,16.43,,,,0.73,,31.18,93.73,3.69,6.79,49.58,611.13,795.45,895.52
09572,2012.0,18.82,42.79,5.62,50.4,30.69,0.46,38.19,61.34,91.74,0.21,2.27,20.78,2.19,37.75,3.72,0.0,16.32,,,,0.72,,34.73,95.4,3.96,6.81,49.84,620.96,986.29,869.84
09572,2013.0,19.12,43.01,5.99,50.44,31.74,0.52,36.28,63.2,91.0,0.22,2.4,20.06,2.3,37.6,2.41,0.0,15.92,25276.64,21.22,,0.86,,36.33,95.2,4.94,7.04,50.14,626.47,746.96,1011.44
09572,2014.0,19.44,43.26,6.48,50.34,34.19,0.51,37.31,62.17,90.92,0.23,2.31,19.83,2.18,37.88,3.54,0.0,16.21,25745.98,21.04,,0.87,,35.43,98.53,4.23,7.46,50.29,630.1,698.76,1025.45
09572,2015.0,19.62,43.3,7.48,50.26,35.52,0.37,37.75,61.88,90.07,0.28,2.32,19.71,2.13,34.4,3.36,0.0,15.24,26020.43,20.72,12.17,0.86,6.37,36.04,93.61,4.97,7.73,50.51,631.66,676.3,1018.89
09572,2016.0,19.9,43.45,7.96,50.25,37.71,0.4,36.52,63.08,89.71,0.3,2.31,21.02,2.64,35.32,5.18,0.0,15.95,27067.47,20.38,12.03,0.85,6.28,36.58,92.34,5.23,8.09,50.89,638.64,700.07,1124.73
09572,2017.0,20.22,43.57,8.24,50.3,37.75,0.5,36.03,63.47,89.43,0.3,2.03,20.49,2.05,35.52,3.58,0.0,16.44,27826.67,19.84,12.25,0.97,6.54,38.06,90.82,7.37,8.47,51.19,646.05,688.44,1216.17
09572,2018.0,20.39,43.65,8.77,50.27,38.54,0.4,35.48,64.12,88.93,0.34,1.92,19.23,1.85,36.03,6.64,0.0,17.25,27912.66,19.09,12.22,1.02,6.42,38.98,92.89,5.2,9.0,51.54,650.48,625.97,1193.63
