county,year,Arbeitslosenquote_inkar,Zuzugsrate_inkar,Fortzugsrate_inkar,Haushaltseinkommen_inkar,Asylbewerber_inkar
6531,2010,7.57,51.71,47.92,1495.51,1.78
6531,2011,7.01,57.97,53.05,1548.13,2.33
6531,2012,6.99,63.22,60.02,1577.44,5.53
6531,2013,7,76.48,72.01,1585.62,6.76
6531,2014,6.84,117.23,93.75,1598.49,18.57
6531,2015,6.71,214.9,203.65,1661.59,7.85
6531,2016,6.38,155.37,140.1,1677.28,47.53
6531,2017,5.8,94.73,89.65,1724.1,16.26
6531,2018,5.22,93.2,87.08,1773.31,10.85
6531,2019,5.28,87.89,80.62,1813.54,16.03
6531,2020,5.93,73.04,67.9,,16.99
6531,1995,,49.03,40.11,,
6531,1996,,42.49,40.26,,
6531,1997,,38.93,40.49,,
6532,1998,9.65,27.38,28.32,,
6532,1999,9.16,27.59,26.24,,
6532,2000,7.92,27.59,26.36,1313.82,
6532,2001,6.86,28.54,26.18,1394.95,
6532,2002,7.55,27.7,26.69,1387.76,
6532,2003,8.23,26.64,26.98,1418.92,
6532,2004,8.66,27.13,27.88,1447.03,
6532,2005,10.13,24.45,25.62,1475.85,
6532,2006,9.31,23.26,25.45,1549.77,
6532,2007,7.44,23.94,26.4,1597.3,
6532,2008,6.33,25,27.5,1579.52,
6532,2009,7.08,23.66,27.15,1597.36,
6532,2010,6.89,24.44,27.13,1620.36,1.76
6532,2011,5.97,27.3,28.5,1675.26,1.82
6532,2012,5.76,27.77,27.62,1725.72,2.32
6532,2013,6.1,29.62,29.12,1732.5,3.26
6532,2014,5.96,34,30.81,1796.9,4.97
6532,2015,5.77,42.77,32.27,1821.25,7.63
6532,2016,5.51,44.48,35.65,1854.15,11.44
6532,2017,5.39,36.56,33.21,1919.14,6.1
6532,2018,5.07,35.81,33.95,1994.25,5.17
6532,2019,4.78,35.77,33.94,2044.76,4.37
6532,2020,5.54,32.51,28.89,,4.38
6532,1995,,34.07,27.36,,
6532,1996,,31.25,27.96,,
6532,1997,,26.2,27.62,,
6533,1998,7.85,40.82,35.87,,
6533,1999,7.07,40.28,33.38,,
6533,2000,6.08,39.99,38.36,1235.25,
6533,2001,5.83,37.15,34.07,1297.93,
6533,2002,6.35,36.66,34.3,1309.14,
6533,2003,7.28,36.6,35.61,1342.34,
6533,2004,7.88,40.24,36.92,1348.54,
6533,2005,9.99,34.78,35.86,1382.7,
6533,2006,8.88,31.16,36.27,1432.12,
6533,2007,7.25,33.16,36.11,1424.25,
6533,2008,6.31,31.34,35.49,1504.31,
6533,2009,6.24,32.03,36.06,1523.58,
6533,2010,6.01,34.22,36.2,1567.28,1.64
6533,2011,5.71,36.06,35.57,1612.57,1.87
6533,2012,5.74,37.42,37.39,1644.42,2.41
6533,2013,5.8,42.31,39.04,1652.19,3.13
6533,2014,5.63,45.83,40.18,1689.16,5.31
6533,2015,5.26,54.94,42.87,1716.5,6.45
6533,2016,4.81,64.18,52.78,1783.21,11.16
6533,2017,4.46,47.46,45.55,1843.09,5.7
6533,2018,4.19,50.19,46.29,1915.86,5.32
6533,2019,4.01,49.72,46.56,1969.21,4.24
6533,2020,4.76,46.21,40.16,,4.18
6533,1995,,47.3,35.1,,
6533,1996,,42.1,33.85,,
6533,1997,,39.41,36.47,,
6534,1998,9.2,39.36,39.36,,
6534,1999,8.3,39.64,37.97,,
6534,2000,7.3,38.51,40.22,1154.61,
6534,2001,6.78,39.53,38.68,1211,
6534,2002,6.69,40.37,38.29,1206.15,
6534,2003,7.16,38.61,38.24,1221.41,
6534,2004,6.99,39.02,39.16,1271.01,
6534,2005,8.66,36.72,37.13,1269.79,
6534,2006,8.27,36.66,37.59,1323.79,
6534,2007,6.45,35.83,38.14,1334.74,
6534,2008,5.77,39.91,40.66,1385.8,
6534,2009,6.11,40.18,40.87,1387.14,
6534,2010,5.61,42.33,40.86,1425.82,1.22
6534,2011,5.03,46.8,46.38,1526.25,1.27
6534,2012,4.72,46.09,45.42,1568.02,1.95
6534,2013,4.6,49.98,46.19,1586.04,2.7
6534,2014,4.18,50.99,49.69,1626.13,4.52
6534,2015,3.91,65.99,49.08,1637.27,7.15
6534,2016,3.96,75.26,68.51,1697.82,6.27
6534,2017,3.77,58.07,51.06,1735.9,4.66
6534,2018,3.71,59.17,54.86,1793.4,4.61
6534,2019,3.73,61.01,57.13,1844.35,3.95
6534,2020,4.34,48.43,50.14,,3.82
6534,1995,,41.4,39.34,,
6534,1996,,42.22,38.96,,
6534,1997,,38.88,37.74,,
6535,1998,9.1,29.98,32.57,,
6535,1999,8.76,32.64,29.05,,
6535,2000,7.8,30.39,29.49,1171.9,
6535,2001,7.2,32.88,30.47,1240.19,
6535,2002,7.42,30.89,31.45,1259.07,
6535,2003,7.92,29.32,29.71,1291.76,
6535,2004,7.98,29.49,32.7,1310.84,
6535,2005,8.95,26,30.7,1333.18,
6535,2006,8.78,24.25,29.42,1377.1,
6535,2007,7.51,24.86,31.84,1394.22,
6535,2008,6.29,24.61,30.46,1436.9,
6535,2009,6.59,25.22,32.48,1442.12,
6535,2010,6.26,26.49,34.79,1492.49,1.03
6535,2011,5.02,29.45,32.95,1589.2,1.54
6535,2012,4.85,29.36,33.63,1615.58,2.02
6535,2013,4.6,32.8,33.5,1700.77,3.01
6535,2014,4.29,34.79,34.15,1725.67,4.57
6535,2015,4,55.58,35.67,1753.5,19.94
6535,2016,4.22,48.16,44.4,1722.49,10.45
6535,2017,4.14,40.76,37.27,1763.98,5.23
6535,2018,3.69,43.44,43.16,1830.86,4.96
6535,2019,3.67,43.79,40.26,1891.52,3.95
6535,2020,4.01,39.6,34.65,,4.03
6535,1995,,39.84,37.11,,
6535,1996,,38.7,31.99,,
6535,1997,,32.18,31.27,,
6611,1998,17.31,61.8,67.56,,
6611,1999,16.41,57.6,64.74,,
6611,2000,15.02,56.02,61.4,1161.19,
6611,2001,14,64.18,61.97,1216.54,
6611,2002,13.92,62.92,63.73,1227.77,
6611,2003,14.53,65.63,61.7,1258.86,
6611,2004,14.93,72.87,70.15,1277.72,
6611,2005,19.18,62.84,61.89,1284.59,
6611,2006,16.71,58.6,62.09,1326.16,
6611,2007,13.86,60.79,58.31,1339.67,
6611,2008,12.4,63.93,60.23,1362.32,
6611,2009,12.4,63.93,59.2,1379.05,
6611,2010,10.46,68.19,63.17,1424.07,1.01
6611,2011,10.19,71.33,65.5,1474.67,1.37
6611,2012,9.87,70.16,63.78,1492.67,1.92
6611,2013,10.1,74.69,67.32,1482.71,2.25
6611,2014,9.82,74.69,70.86,1520.55,3.74
6611,2015,9.3,86.64,69.34,1534.44,4.2
6611,2016,9.15,92.8,85.5,1573.72,9.89
6611,2017,8.19,80.63,72.66,1601.69,3.55
6611,2018,7.36,78.65,74.24,1638.84,3.68
6611,2019,7.27,76.25,73.81,1685.63,3.25
6611,2020,8.35,65.52,70.32,,3.26
6611,1995,,59.03,57.91,,
6611,1996,,58.59,59.18,,
6611,1997,,57.04,63.39,,
6631,1998,9.44,26.92,23.27,,
6631,1999,8.8,25.03,24.27,,
6631,2000,7.36,25.68,24.1,1219.61,
6631,2001,6.69,27.59,25.25,1296.09,
6631,2002,7.02,26.76,23.67,1291.98,
6631,2003,7.47,25.96,23.11,1311.86,
6631,2004,7.49,26.65,24.23,1326.83,
6631,2005,8.53,23.06,24.43,1381.65,
6631,2006,6.89,23.44,24.83,1431.68,
6631,2007,5.94,24.28,25.34,1484.33,
6631,2008,5.31,25.55,26.72,1497.73,
6631,2009,5.72,24.75,25.84,1488.94,
6631,2010,4.93,25.44,26.45,1556.93,1.02
6631,2011,4,27.77,28.25,1605.14,1.24
6631,2012,3.59,29.72,26.74,1652.7,1.65
6631,2013,3.6,32.49,29.51,1668.66,2.76
6631,2014,3.48,35.58,29.87,1735.83,4.21
6631,2015,3.26,46.58,31.99,1758.29,10.65
6631,2016,3.14,49.74,42.26,1783.33,10.48
6631,2017,2.9,38.48,35.08,1869.44,5.18
6631,2018,2.79,41.24,36.07,1928.9,4.8
6631,2019,2.69,39.84,35.74,1979.1,3.81
6631,2020,3.38,33.81,32.62,,4.15
6631,1995,,35.87,24.4,,
6631,1996,,31.82,24.02,,
6631,1997,,27.75,23.97,,
6632,1998,11.3,26.78,30.6,,
6632,1999,10.77,26.17,28.16,,
6632,2000,9.51,25.9,26.87,1195.98,
6632,2001,8.2,25.94,27.98,1270.7,
6632,2002,7.86,24.74,27.53,1267.42,
6632,2003,8.09,25.12,26.64,1297.23,
6632,2004,8.46,25.78,28.36,1331.36,
6632,2005,9.86,23.45,25.1,1328.26,
6632,2006,9.55,21.23,26.07,1376.55,
6632,2007,7.67,23.36,27.08,1397.97,
6632,2008,6.63,25.08,29.35,1448.41,
6632,2009,7.18,24.89,28.77,1460.1,
6632,2010,5.99,26.99,27.05,1489.74,1.12
6632,2011,4.97,32.66,30.24,1559.84,1.12
6632,2012,5.17,31.76,32.16,1589.48,1.61
6632,2013,5.1,32.84,31.1,1610,2.16
6632,2014,4.9,34.96,32.95,1631.53,3.6
6632,2015,4.86,55.06,35.12,1651.14,20.88
6632,2016,4.34,55.48,52.17,1713.09,6.98
6632,2017,4.42,49.07,44.15,1780.21,2.06
6632,2018,3.99,52.41,48.99,1840.97,2
6632,2019,3.63,55.46,52.63,1896.57,1.57
6632,2020,3.99,46.8,44.57,,1.58
6632,1995,,31.46,28.04,,
6632,1996,,29.09,27.17,,
6632,1997,,26.99,29.17,,
6633,1998,10.25,43.83,40.17,,
6633,1999,9.84,43.98,38.2,,
6633,2000,8.85,40.79,36.88,1210.22,
6633,2001,8.22,40.75,39.71,1297.28,
6633,2002,8.16,39.14,36.31,1303.25,
6633,2003,8.35,38.16,36.72,1362.8,
6633,2004,8.22,40.25,39.2,1391.88,
6633,2005,9.66,35.08,36.85,1398.35,
6633,2006,8.51,32.73,36.21,1443.11,
6633,2007,6.76,33.57,35.83,1464.92,
6633,2008,5.73,33.7,36.09,1499.96,
6633,2009,6,34.31,34.89,1543.61,
6633,2010,5.25,35.32,35.39,1602.07,1.37
6633,2011,4.92,38.15,36.35,1654.61,1.52
6633,2012,4.87,38.33,35.31,1692.31,2.01
6633,2013,5.2,40.06,37.93,1711.91,2.08
6633,2014,5.11,43.52,38.42,1748.79,4.04
6633,2015,4.76,55.62,40.79,1758.66,8.32
6633,2016,4.34,64.6,53.03,1801.41,10.6
6633,2017,4.16,48.07,44.77,1841.73,4.96
6633,2018,3.78,47.38,42.3,1905.16,4.35
6633,2019,3.57,47.45,41.87,1967.17,3.49
6633,2020,4.35,43.46,37.29,,3.46
6633,1995,,49.91,38.83,,
6633,1996,,45.29,40.68,,
6633,1997,,44.82,39.33,,
6634,1998,10.71,32.96,32.54,,
6634,1999,10.02,31.46,30.48,,
6634,2000,9.19,31.36,30.12,1179.05,
6634,2001,8.44,33.24,30.79,1240.34,
6634,2002,8.41,30.19,30.12,1243.63,
6634,2003,8.31,30,30.63,1281.93,
6634,2004,8.34,30.89,32.46,1308.62,
6634,2005,10.19,26.63,30.27,1323.47,
6634,2006,9.14,24.36,29.68,1358.67,
6634,2007,7.44,25.51,28.95,1380.8,
6634,2008,6.42,26.26,31.39,1444.31,
6634,2009,6.43,27.11,30.86,1449.51,
6634,2010,5.77,28.8,30.48,1520,1.45
6634,2011,5.05,31.59,32.1,1569.78,1.5
6634,2012,4.84,30.47,31.51,1612.1,2.94
6634,2013,5.3,32.21,31.48,1611.95,3.51
6634,2014,5.17,38.09,33.08,1660.77,5.3
6634,2015,4.96,45.76,36.23,1695.14,4.19
6634,2016,4.7,50.1,39.32,1745.83,12.41
6634,2017,4.3,40.46,37.79,1781.46,6.76
6634,2018,3.42,40.84,37.3,1845.7,6.35
6634,2019,3.23,39.92,37.42,1911.29,5.46
6634,2020,3.96,39.9,33.01,,5.45
6634,1995,,43.36,33.64,,
6634,1996,,38.25,32.58,,
6634,1997,,35.17,31.77,,
6635,1998,9.46,31.36,32.5,,
6635,1999,8.61,31.84,30.23,,
6635,2000,7.43,29.74,29.23,1211.6,
6635,2001,6.77,31.58,30.5,1269.09,
6635,2002,7.18,30.91,28.96,1285.88,
6635,2003,8.08,28.11,29.19,1352.92,
6635,2004,8.6,30.66,30.19,1386.5,
6635,2005,9.4,25.96,28.52,1370.37,
6635,2006,8.66,24.32,28.31,1380.71,
6635,2007,7.05,25.82,29.63,1374.47,
6635,2008,6.09,26.19,30.55,1425.65,
6635,2009,6.97,26.82,31.34,1460.43,
6635,2010,5.9,26.6,29.54,1513.28,0.9
6635,2011,5.06,28.27,31.46,1588.76,0.9
6635,2012,5.03,29.34,30.4,1626.37,2.09
6635,2013,5.1,32.98,32.16,1627.92,2.57
6635,2014,4.92,36.61,33.5,1666.41,4.78
6635,2015,4.65,48.52,36.03,1691.42,7.41
6635,2016,4.32,48.86,38.62,1751.01,15.41
6635,2017,3.94,37.33,37.44,1841.92,4.5
6635,2018,3.49,39.06,35.27,1901.42,4.1
6635,2019,3.41,38.2,36.77,1963.74,3.57
6635,2020,4.05,36.14,29.89,,3.35
6635,1995,,43.77,34.01,,
6635,1996,,37.81,32.97,,
6635,1997,,34.85,32.28,,
6636,1998,12.65,32.75,35.87,,
6636,1999,12.54,34.99,36.21,,
6636,2000,11.82,32,36.75,1174.8,
6636,2001,11.19,33.87,34.87,1234.04,
6636,2002,10.25,31.83,33.85,1231.22,
6636,2003,10.61,31.07,33.38,1268.08,
6636,2004,10.89,32.97,35.25,1272.39,
6636,2005,12.31,29.04,34.61,1283.46,
6636,2006,11.6,26.56,32.04,1313.29,
6636,2007,9.78,27.97,32.56,1330.83,
6636,2008,8.17,29.54,36.47,1377.95,
6636,2009,8.36,29.04,33.14,1394.98,
6636,2010,7.45,30.73,31.94,1435.53,1.26
6636,2011,6.71,34.54,33.78,1499.36,1.38
6636,2012,6.64,34.21,36,1534.17,1.71
6636,2013,6.8,35.08,33.01,1539.21,2.23
6636,2014,6.6,40.55,36.14,1565.54,2.65
6636,2015,6.44,49.48,36.44,1596.6,10.51
6636,2016,5.94,57.53,52.15,1665.81,8.37
6636,2017,5.58,46.81,38.56,1675.92,3.7
6636,2018,4.8,47.35,41.03,1729.48,3.54
6636,2019,4.73,46.62,43.34,1783.85,2.62
6636,2020,5.55,42.75,39.31,,2.75
6636,1995,,37.87,36.14,,
6636,1996,,33.81,35.59,,
6636,1997,,34.21,34.19,,
7111,1998,9.08,60.23,62.09,,
7111,1999,8.94,60.53,67.42,,
7111,2000,7.38,62.58,61.87,1369.9,
7111,2001,6.94,59.71,59.31,1430.45,
7111,2002,7.39,63.25,58.73,1400.98,
7111,2003,7.87,60.89,60.38,1412.66,
7111,2004,8.09,59.9,61.97,1436.74,
7111,2005,11.96,59.82,62.33,1461.4,
7111,2006,10.73,60.68,62.5,1502.45,
7111,2007,8.99,61.32,56.97,1522.79,
7111,2008,7.55,63.76,59.09,1540.48,
7111,2009,8.11,66.27,61.37,1569.65,
7111,2010,7.54,64.58,61.67,1566.39,2.26
7111,2011,6.6,65.69,61.16,1592.53,2.53
7111,2012,6.98,82.98,63.23,1608.45,2.57
7111,2013,6.6,77.37,66.8,1612.44,3.61
7111,2014,6.75,79.97,70.64,1638.31,5.05
7111,2015,6.77,82.29,70.13,1680.51,10.96
7111,2016,6.49,88.35,79.34,1734.68,7.98
7111,2017,6.12,78.83,75.18,1764.66,4.55
7111,2018,5.77,81.08,76.08,1806.87,3.87
7111,2019,5.53,77.76,75.83,1840.99,3.16
7111,2020,6.64,67.77,70.28,,3.04
7111,1995,,58.52,59.47,,
7111,1996,,57.88,55.15,,
7111,1997,,58.16,56.24,,
7131,1998,6.98,43.98,36.73,,
7131,1999,6.41,42.34,37.43,,
7131,2000,5.84,42.84,36.99,1311.62,
7131,2001,5.64,43.08,37.05,1362.07,
7131,2002,6.01,45.41,38.08,1355.15,
7131,2003,6.86,42.18,37.02,1394.55,
7131,2004,7.01,38.4,34.42,1449.22,
7131,2005,7.61,37.27,37.13,1470.2,
7131,2006,6.67,35.23,37.64,1514.97,
7131,2007,5.4,35.99,35.21,1542.44,
7131,2008,4.86,36.41,36.78,1572.25,
7131,2009,4.73,37.75,35.97,1629.72,
7131,2010,4.21,37.55,36.93,1633.13,1.41
7131,2011,4.04,40.82,38.07,1704.06,1.82
7131,2012,4.03,42.69,38.05,1729.98,1.38
7131,2013,4.5,45.26,38.74,1744.66,1.73
7131,2014,4.18,48.41,39.84,1761.96,2.96
7131,2015,4.28,53.39,39.71,1822.86,8.62
7131,2016,3.91,52.76,49.02,1877.68,5.3
7131,2017,3.79,49.34,41.42,1935.5,2.74
7131,2018,3.54,51.45,41.25,1981.08,2.67
7131,2019,3.45,48.87,41.93,2025.72,2.64
7131,2020,4.16,44.42,37.39,,2.49
7131,1995,,48.65,34.54,,
7131,1996,,45.21,36.4,,
7131,1997,,45.64,35.23,,
7132,1998,8.5,41.96,38.68,,
7132,1999,7.8,43.01,38.67,,
7132,2000,6.66,38.38,38.25,1216.53,
7132,2001,6.37,39.07,36.49,1264.62,
7132,2002,7.16,37.62,37.01,1263.23,
7132,2003,7.98,36.44,34.06,1292.2,
7132,2004,8.28,32.82,33.23,1336.56,
7132,2005,9.79,32.92,33.87,1367.38,
7132,2006,8.88,31.22,33.08,1415.67,
7132,2007,6.81,30.05,33.47,1459.89,
7132,2008,5.27,31.63,36.45,1476.51,
7132,2009,6.75,30.86,33.35,1504.93,
7132,2010,6.18,32.22,35.27,1491.02,1.14
7132,2011,5.47,33.69,37.01,1555.58,1.94
7132,2012,5.23,35.08,36.74,1593.63,2.21
7132,2013,5.7,36.18,38.27,1600.37,2.38
7132,2014,5.5,41.84,38.93,1628.81,3.4
7132,2015,5.18,49.83,38.59,1661.67,6.22
7132,2016,4.97,48.33,49.64,1722.94,6.17
7132,2017,4.73,42.56,39.93,1789.62,4.15
7132,2018,4.35,45.62,42.4,1849.26,3.57
7132,2019,4.25,46.36,41.64,1892.96,3.46
7132,2020,5.38,42.79,37.1,,3.1
7132,1995,,47.22,38.94,,
7132,1996,,44.45,37.2,,
7132,1997,,41.19,37.55,,
7133,1998,10.13,35.43,31.85,,
7133,1999,9.47,38.16,35.4,,
7133,2000,8.22,35.45,30.73,1311.57,
7133,2001,7.75,35.76,32.04,1371.41,
7133,2002,7.82,37.12,32.76,1368.07,
7133,2003,8.4,34.9,29.56,1412.61,
7133,2004,8.79,34.14,29.39,1472.49,
7133,2005,10.13,32.61,31.74,1486.69,
7133,2006,9.29,31.14,30.52,1514.2,
7133,2007,7.63,31.06,30.27,1530.85,
7133,2008,6.81,31.07,33.23,1543.21,
7133,2009,7.15,33.17,34.57,1576.28,
7133,2010,6.8,34.02,32.79,1574.5,1.15
7133,2011,6.56,37.36,34.76,1612.64,1.26
7133,2012,6.84,38.25,35.04,1640.94,1.23
7133,2013,7.1,39.7,35.87,1644.56,2.12
7133,2014,7.11,42.41,35.29,1669.7,3.66
7133,2015,6.8,47.29,37.48,1720.94,4.19
7133,2016,6.58,50.8,44.02,1762.37,6.93
7133,2017,6.24,42.89,38.49,1808.05,4.02
7133,2018,5.75,45.57,38.63,1856.29,3.64
7133,2019,5.46,44.21,39.25,1896.99,3.12
7133,2020,6.35,41.63,34.29,,2.83
7133,1995,,39.31,31.28,,
7133,1996,,36.84,32.1,,
7133,1997,,37.25,31.75,,
7134,1998,11.07,32.68,33.77,,
7134,1999,10.13,33.15,33.55,,
7134,2000,8.71,34.19,30.31,1257.32,
7134,2001,8.47,34.33,33.03,1306.31,
7134,2002,8.88,34.75,34.28,1293.24,
7134,2003,9.4,30.92,31.4,1335.25,
7134,2004,9.25,29.1,32.55,1392.02,
7134,2005,10.51,28.84,35.06,1417.16,
7134,2006,9.59,28.84,32.81,1463.31,
7134,2007,7.85,31.16,33.43,1488.33,
7134,2008,6.97,30.37,39.49,1506.76,
7134,2009,7.47,30.95,37.39,1546.49,
7134,2010,6.51,32.27,37.87,1529.63,1.49
7134,2011,6.36,31.45,34.61,1578.39,1.18
7134,2012,6.32,32.76,41.65,1607.3,1.34
7134,2013,6.8,37.94,36.34,1617.7,1.81
7134,2014,6.9,41.44,36.17,1641.1,3.11
7134,2015,6.64,46.19,38.32,1672.88,25.28
7134,2016,6.28,60.53,50.53,1726.56,5.32
7134,2017,6,44.95,38.74,1768.98,2.79
7134,2018,5.57,49.44,42.69,1824.4,2.61
7134,2019,5.61,49.88,42.24,1862.48,2.35
7134,2020,6.57,43.28,38.29,,2.54
7134,1995,,41.1,37.94,,
7134,1996,,39.44,31.32,,
7134,1997,,32.99,32.21,,
7135,1998,7.12,35.68,33.32,,
7135,1999,6.76,37.52,33.75,,
7135,2000,5.66,33.4,31.11,1233.13,
7135,2001,5.23,34.41,30.26,1306.97,
7135,2002,5.09,36.79,32.73,1287.58,
7135,2003,5.77,34.86,30.5,1321.23,
7135,2004,5.84,34.3,31.09,1370.73,
7135,2005,6.97,31.14,33.53,1405.29,
7135,2006,5.73,32.66,35.17,1456.09,
7135,2007,4.79,30.63,33.25,1494.38,
7135,2008,4.43,32.61,34.39,1528.1,
