ags,year,age_band,sex,count
16064,2025,70 bis unter 75 Jahre,m,3265
16064,2025,70 bis unter 75 Jahre,f,3632
16064,2025,65 bis unter 70 Jahre,m,3740
16064,2025,65 bis unter 70 Jahre,f,4084
16064,2025,5 bis unter 10 Jahre,m,2277
16064,2025,5 bis unter 10 Jahre,f,2098
16064,2025,35 bis unter 40 Jahre,f,2885
16064,2025,35 bis unter 40 Jahre,m,3046
16064,2025,25 bis unter 30 Jahre,f,1581
16064,2025,25 bis unter 30 Jahre,m,1950
16064,2025,unter 5 Jahre,f,1539
16064,2025,unter 5 Jahre,m,1646
16064,2025,55 bis unter 60 Jahre,f,3557
16064,2025,55 bis unter 60 Jahre,m,3604
16064,2025,95 Jahre und mehr,m,43
16064,2025,95 Jahre und mehr,f,176
16064,2025,60 bis unter 65 Jahre,m,3963
16064,2025,60 bis unter 65 Jahre,f,4232
16064,2025,20 bis unter 25 Jahre,m,2157
16064,2025,20 bis unter 25 Jahre,f,1777
16064,2025,40 bis unter 45 Jahre,m,3192
16064,2025,40 bis unter 45 Jahre,f,3012
16064,2025,80 bis unter 85 Jahre,f,2094
16064,2025,80 bis unter 85 Jahre,m,1488
16064,2025,15 bis unter 20 Jahre,m,2433
16064,2025,15 bis unter 20 Jahre,f,2065
16064,2025,75 bis unter 80 Jahre,f,2492
16064,2025,75 bis unter 80 Jahre,m,1934
16064,2025,10 bis unter 15 Jahre,f,2205
16064,2025,10 bis unter 15 Jahre,m,2468
16065,2025,95 Jahre und mehr,f,122
16065,2025,95 Jahre und mehr,m,23
16065,2025,75 bis unter 80 Jahre,m,1633
16065,2025,75 bis unter 80 Jahre,f,2119
16065,2025,unter 5 Jahre,m,1141
16065,2025,unter 5 Jahre,f,1048
16065,2025,60 bis unter 65 Jahre,f,3391
16065,2025,60 bis unter 65 Jahre,m,3220
16065,2025,15 bis unter 20 Jahre,m,1720
16065,2025,15 bis unter 20 Jahre,f,1464
16065,2025,80 bis unter 85 Jahre,m,1163
16065,2025,80 bis unter 85 Jahre,f,1734
16065,2025,40 bis unter 45 Jahre,m,2487
16065,2025,40 bis unter 45 Jahre,f,2138
16065,2025,55 bis unter 60 Jahre,m,2777
16065,2025,55 bis unter 60 Jahre,f,2736
16065,2025,25 bis unter 30 Jahre,f,1111
16065,2025,25 bis unter 30 Jahre,m,1350
16065,2025,20 bis unter 25 Jahre,f,1113
16065,2025,20 bis unter 25 Jahre,m,1521
16065,2025,10 bis unter 15 Jahre,f,1501
16065,2025,10 bis unter 15 Jahre,m,1673
16065,2025,85 bis unter 90 Jahre,f,1523
16065,2025,85 bis unter 90 Jahre,m,828
16065,2025,5 bis unter 10 Jahre,f,1441
16065,2025,5 bis unter 10 Jahre,m,1513
16065,2025,30 bis unter 35 Jahre,f,1155
16065,2025,30 bis unter 35 Jahre,m,1227
16065,2025,50 bis unter 55 Jahre,m,2264
16065,2025,50 bis unter 55 Jahre,f,2055
16065,2025,65 bis unter 70 Jahre,m,3051
16065,2025,65 bis unter 70 Jahre,f,3355
16065,2025,70 bis unter 75 Jahre,m,2615
16065,2025,70 bis unter 75 Jahre,f,3047
16065,2025,90 bis unter 95 Jahre,f,498
16065,2025,90 bis unter 95 Jahre,m,217
16065,2025,45 bis unter 50 Jahre,m,2267
16065,2025,45 bis unter 50 Jahre,f,2021
16065,2025,35 bis unter 40 Jahre,f,2034
16065,2025,35 bis unter 40 Jahre,m,2339
16066,2025,90 bis unter 95 Jahre,m,329
16066,2025,90 bis unter 95 Jahre,f,865
16066,2025,70 bis unter 75 Jahre,m,4198
16066,2025,70 bis unter 75 Jahre,f,4839
16066,2025,50 bis unter 55 Jahre,m,3788
16066,2025,50 bis unter 55 Jahre,f,3348
16066,2025,15 bis unter 20 Jahre,f,2399
16066,2025,15 bis unter 20 Jahre,m,2742
16066,2025,30 bis unter 35 Jahre,m,2261
16066,2025,30 bis unter 35 Jahre,f,1883
16066,2025,65 bis unter 70 Jahre,m,5005
16066,2025,65 bis unter 70 Jahre,f,5246
16066,2025,35 bis unter 40 Jahre,f,3594
16066,2025,35 bis unter 40 Jahre,m,3899
16066,2025,75 bis unter 80 Jahre,f,3373
16066,2025,75 bis unter 80 Jahre,m,2762
16066,2025,60 bis unter 65 Jahre,f,5647
16066,2025,60 bis unter 65 Jahre,m,5222
16066,2025,45 bis unter 50 Jahre,m,3850
16066,2025,45 bis unter 50 Jahre,f,3363
16066,2025,25 bis unter 30 Jahre,m,2847
16066,2025,25 bis unter 30 Jahre,f,2085
16066,2025,unter 5 Jahre,f,1723
16066,2025,unter 5 Jahre,m,1804
16066,2025,55 bis unter 60 Jahre,f,4502
16066,2025,55 bis unter 60 Jahre,m,4579
16066,2025,80 bis unter 85 Jahre,f,2831
16066,2025,80 bis unter 85 Jahre,m,1905
16066,2025,40 bis unter 45 Jahre,m,4233
16066,2025,40 bis unter 45 Jahre,f,3794
16066,2025,10 bis unter 15 Jahre,f,2631
16066,2025,10 bis unter 15 Jahre,m,2842
16066,2025,5 bis unter 10 Jahre,m,2500
16066,2025,5 bis unter 10 Jahre,f,2377
16066,2025,85 bis unter 90 Jahre,f,2661
16066,2025,85 bis unter 90 Jahre,m,1601
16066,2025,95 Jahre und mehr,m,62
16066,2025,95 Jahre und mehr,f,172
16066,2025,20 bis unter 25 Jahre,f,2218
16066,2025,20 bis unter 25 Jahre,m,2947
16067,2025,25 bis unter 30 Jahre,f,2515
16067,2025,25 bis unter 30 Jahre,m,3200
16067,2025,5 bis unter 10 Jahre,f,2930
16067,2025,5 bis unter 10 Jahre,m,3005
16067,2025,45 bis unter 50 Jahre,f,4148
16067,2025,45 bis unter 50 Jahre,m,4408
16067,2025,80 bis unter 85 Jahre,m,2166
16067,2025,80 bis unter 85 Jahre,f,3223
16067,2025,85 bis unter 90 Jahre,f,2685
16067,2025,85 bis unter 90 Jahre,m,1598
16067,2025,10 bis unter 15 Jahre,f,3184
16067,2025,10 bis unter 15 Jahre,m,3188
16067,2025,40 bis unter 45 Jahre,m,4798
16067,2025,40 bis unter 45 Jahre,f,4543
16067,2025,unter 5 Jahre,m,2140
16067,2025,unter 5 Jahre,f,2135
16067,2025,75 bis unter 80 Jahre,m,2841
16067,2025,75 bis unter 80 Jahre,f,3573
16067,2025,30 bis unter 35 Jahre,m,2793
16067,2025,30 bis unter 35 Jahre,f,2395
16067,2025,50 bis unter 55 Jahre,f,4009
16067,2025,50 bis unter 55 Jahre,m,4437
16067,2025,20 bis unter 25 Jahre,m,3169
16067,2025,20 bis unter 25 Jahre,f,2651
16067,2025,15 bis unter 20 Jahre,f,3004
16067,2025,15 bis unter 20 Jahre,m,3160
16067,2025,60 bis unter 65 Jahre,f,5874
16067,2025,60 bis unter 65 Jahre,m,5780
16067,2025,90 bis unter 95 Jahre,m,397
16067,2025,90 bis unter 95 Jahre,f,880
16067,2025,35 bis unter 40 Jahre,f,4363
16067,2025,35 bis unter 40 Jahre,m,4566
16067,2025,65 bis unter 70 Jahre,m,5063
16067,2025,65 bis unter 70 Jahre,f,5479
16067,2025,55 bis unter 60 Jahre,m,5395
16067,2025,55 bis unter 60 Jahre,f,5093
16067,2025,70 bis unter 75 Jahre,f,4991
16067,2025,70 bis unter 75 Jahre,m,4385
16067,2025,95 Jahre und mehr,f,238
16067,2025,95 Jahre und mehr,m,58
16068,2025,unter 5 Jahre,f,1057
16068,2025,unter 5 Jahre,m,1121
16068,2025,55 bis unter 60 Jahre,f,2551
16068,2025,55 bis unter 60 Jahre,m,2736
16068,2025,95 Jahre und mehr,m,33
16068,2025,95 Jahre und mehr,f,118
16068,2025,75 bis unter 80 Jahre,f,1889
16068,2025,75 bis unter 80 Jahre,m,1526
16068,2025,15 bis unter 20 Jahre,m,1759
16068,2025,15 bis unter 20 Jahre,f,1435
16068,2025,90 bis unter 95 Jahre,m,158
16068,2025,90 bis unter 95 Jahre,f,401
16068,2025,60 bis unter 65 Jahre,f,2990
16068,2025,60 bis unter 65 Jahre,m,2908
16068,2025,35 bis unter 40 Jahre,f,2210
16068,2025,35 bis unter 40 Jahre,m,2182
16068,2025,20 bis unter 25 Jahre,f,1178
16068,2025,20 bis unter 25 Jahre,m,1512
16068,2025,50 bis unter 55 Jahre,m,2292
16068,2025,50 bis unter 55 Jahre,f,1948
16068,2025,65 bis unter 70 Jahre,m,2557
16068,2025,65 bis unter 70 Jahre,f,2879
16068,2025,80 bis unter 85 Jahre,f,1361
16068,2025,80 bis unter 85 Jahre,m,999
16068,2025,70 bis unter 75 Jahre,m,2415
16068,2025,70 bis unter 75 Jahre,f,2867
16068,2025,45 bis unter 50 Jahre,m,2243
16068,2025,45 bis unter 50 Jahre,f,2165
16068,2025,10 bis unter 15 Jahre,f,1493
16068,2025,10 bis unter 15 Jahre,m,1739
16068,2025,25 bis unter 30 Jahre,f,1152
16068,2025,25 bis unter 30 Jahre,m,1229
16068,2025,5 bis unter 10 Jahre,f,1421
16068,2025,5 bis unter 10 Jahre,m,1683
16068,2025,30 bis unter 35 Jahre,f,1195
16068,2025,30 bis unter 35 Jahre,m,1178
16068,2025,85 bis unter 90 Jahre,f,1184
16068,2025,85 bis unter 90 Jahre,m,663
16068,2025,40 bis unter 45 Jahre,m,2460
16068,2025,40 bis unter 45 Jahre,f,2219
16069,2025,85 bis unter 90 Jahre,f,1227
16069,2025,85 bis unter 90 Jahre,m,654
16069,2025,50 bis unter 55 Jahre,f,1790
16069,2025,50 bis unter 55 Jahre,m,1972
16069,2025,5 bis unter 10 Jahre,m,1287
16069,2025,5 bis unter 10 Jahre,f,1278
16069,2025,30 bis unter 35 Jahre,f,923
16069,2025,30 bis unter 35 Jahre,m,1106
16069,2025,10 bis unter 15 Jahre,f,1371
16069,2025,10 bis unter 15 Jahre,m,1428
16069,2025,65 bis unter 70 Jahre,m,2498
16069,2025,65 bis unter 70 Jahre,f,2686
16069,2025,25 bis unter 30 Jahre,m,1102
16069,2025,25 bis unter 30 Jahre,f,871
16069,2025,45 bis unter 50 Jahre,f,1866
16069,2025,45 bis unter 50 Jahre,m,2127
16069,2025,70 bis unter 75 Jahre,f,2407
16069,2025,70 bis unter 75 Jahre,m,2205
16069,2025,40 bis unter 45 Jahre,m,2321
16069,2025,40 bis unter 45 Jahre,f,1965
16069,2025,95 Jahre und mehr,f,93
16069,2025,95 Jahre und mehr,m,17
16069,2025,20 bis unter 25 Jahre,m,1233
16069,2025,20 bis unter 25 Jahre,f,954
16069,2025,15 bis unter 20 Jahre,f,1230
16069,2025,15 bis unter 20 Jahre,m,1398
16069,2025,55 bis unter 60 Jahre,f,2262
16069,2025,55 bis unter 60 Jahre,m,2421
16069,2025,80 bis unter 85 Jahre,f,1230
16069,2025,80 bis unter 85 Jahre,m,848
16069,2025,35 bis unter 40 Jahre,m,1959
16069,2025,35 bis unter 40 Jahre,f,1823
16069,2025,60 bis unter 65 Jahre,f,2783
16069,2025,60 bis unter 65 Jahre,m,2782
16069,2025,75 bis unter 80 Jahre,f,1563
16069,2025,75 bis unter 80 Jahre,m,1288
16069,2025,unter 5 Jahre,m,926
16069,2025,unter 5 Jahre,f,893
16069,2025,90 bis unter 95 Jahre,m,140
16069,2025,90 bis unter 95 Jahre,f,360
16070,2025,55 bis unter 60 Jahre,m,4058
16070,2025,55 bis unter 60 Jahre,f,3960
16070,2025,35 bis unter 40 Jahre,m,3772
16070,2025,35 bis unter 40 Jahre,f,3395
16070,2025,20 bis unter 25 Jahre,m,2820
16070,2025,20 bis unter 25 Jahre,f,2050
16070,2025,80 bis unter 85 Jahre,f,2525
16070,2025,80 bis unter 85 Jahre,m,1816
16070,2025,95 Jahre und mehr,m,47
16070,2025,95 Jahre und mehr,f,213
16070,2025,40 bis unter 45 Jahre,m,3739
16070,2025,40 bis unter 45 Jahre,f,3357
16070,2025,75 bis unter 80 Jahre,m,2326
16070,2025,75 bis unter 80 Jahre,f,2954
16070,2025,60 bis unter 65 Jahre,m,4376
16070,2025,60 bis unter 65 Jahre,f,4447
16070,2025,15 bis unter 20 Jahre,m,2573
16070,2025,15 bis unter 20 Jahre,f,2267
16070,2025,unter 5 Jahre,m,1751
16070,2025,unter 5 Jahre,f,1533
16070,2025,25 bis unter 30 Jahre,f,2115
16070,2025,25 bis unter 30 Jahre,m,3335
16070,2025,5 bis unter 10 Jahre,f,2245
16070,2025,5 bis unter 10 Jahre,m,2361
16070,2025,30 bis unter 35 Jahre,f,1945
16070,2025,30 bis unter 35 Jahre,m,2618
16070,2025,50 bis unter 55 Jahre,f,2811
16070,2025,50 bis unter 55 Jahre,m,3180
16070,2025,85 bis unter 90 Jahre,m,1274
16070,2025,85 bis unter 90 Jahre,f,2237
16070,2025,45 bis unter 50 Jahre,m,3525
16070,2025,45 bis unter 50 Jahre,f,3101
16070,2025,10 bis unter 15 Jahre,m,2546
16070,2025,10 bis unter 15 Jahre,f,2376
16070,2025,90 bis unter 95 Jahre,f,682
16070,2025,90 bis unter 95 Jahre,m,292
16070,2025,70 bis unter 75 Jahre,f,4037
16070,2025,70 bis unter 75 Jahre,m,3393
16070,2025,65 bis unter 70 Jahre,m,3801
16070,2025,65 bis unter 70 Jahre,f,4153
16071,2025,50 bis unter 55 Jahre,m,2715
16071,2025,50 bis unter 55 Jahre,f,2399
16071,2025,85 bis unter 90 Jahre,m,792
16071,2025,85 bis unter 90 Jahre,f,1400
16071,2025,70 bis unter 75 Jahre,m,2826
16071,2025,70 bis unter 75 Jahre,f,3111
16071,2025,65 bis unter 70 Jahre,m,3133
16071,2025,65 bis unter 70 Jahre,f,3408
16071,2025,25 bis unter 30 Jahre,m,1533
16071,2025,25 bis unter 30 Jahre,f,1296
16071,2025,90 bis unter 95 Jahre,m,191
16071,2025,90 bis unter 95 Jahre,f,515
16071,2025,10 bis unter 15 Jahre,m,2233
16071,2025,10 bis unter 15 Jahre,f,2147
16071,2025,35 bis unter 40 Jahre,f,2740
16071,2025,35 bis unter 40 Jahre,m,2592
16071,2025,20 bis unter 25 Jahre,f,1518
16071,2025,20 bis unter 25 Jahre,m,1809
16071,2025,55 bis unter 60 Jahre,f,3074
16071,2025,55 bis unter 60 Jahre,m,3125
16071,2025,45 bis unter 50 Jahre,f,2640
16071,2025,45 bis unter 50 Jahre,m,2799
16071,2025,75 bis unter 80 Jahre,f,2157
16071,2025,75 bis unter 80 Jahre,m,1906
16071,2025,80 bis unter 85 Jahre,f,1589
16071,2025,80 bis unter 85 Jahre,m,1183
16071,2025,unter 5 Jahre,f,1364
16071,2025,unter 5 Jahre,m,1430
16071,2025,60 bis unter 65 Jahre,m,3576
16071,2025,60 bis unter 65 Jahre,f,3592
16071,2025,40 bis unter 45 Jahre,m,2938
16071,2025,40 bis unter 45 Jahre,f,2868
16071,2025,95 Jahre und mehr,m,41
16071,2025,95 Jahre und mehr,f,119
16071,2025,15 bis unter 20 Jahre,m,2155
16071,2025,15 bis unter 20 Jahre,f,2020
16071,2025,30 bis unter 35 Jahre,f,1350
16071,2025,30 bis unter 35 Jahre,m,1393
16071,2025,5 bis unter 10 Jahre,f,1966
16071,2025,5 bis unter 10 Jahre,m,2123
16072,2025,80 bis unter 85 Jahre,m,899
16072,2025,80 bis unter 85 Jahre,f,1308
16072,2025,60 bis unter 65 Jahre,m,2443
16072,2025,60 bis unter 65 Jahre,f,2592
16072,2025,5 bis unter 10 Jahre,f,946
16072,2025,5 bis unter 10 Jahre,m,1077
16072,2025,20 bis unter 25 Jahre,m,1244
16072,2025,20 bis unter 25 Jahre,f,1026
16072,2025,45 bis unter 50 Jahre,f,1608
16072,2025,45 bis unter 50 Jahre,m,1813
16072,2025,75 bis unter 80 Jahre,m,1287
16072,2025,75 bis unter 80 Jahre,f,1663
16072,2025,50 bis unter 55 Jahre,f,1674
16072,2025,50 bis unter 55 Jahre,m,1869
16072,2025,40 bis unter 45 Jahre,f,1667
16072,2025,40 bis unter 45 Jahre,m,1860
16072,2025,30 bis unter 35 Jahre,f,935
16072,2025,30 bis unter 35 Jahre,m,1004
16072,2025,15 bis unter 20 Jahre,m,1169
16072,2025,15 bis unter 20 Jahre,f,1084
16072,2025,25 bis unter 30 Jahre,f,1026
16072,2025,25 bis unter 30 Jahre,m,1031
16072,2025,70 bis unter 75 Jahre,m,1954
16072,2025,70 bis unter 75 Jahre,f,2287
16072,2025,90 bis unter 95 Jahre,m,170
16072,2025,90 bis unter 95 Jahre,f,459
16072,2025,85 bis unter 90 Jahre,m,692
16072,2025,85 bis unter 90 Jahre,f,1286
16072,2025,35 bis unter 40 Jahre,f,1518
16072,2025,35 bis unter 40 Jahre,m,1727
16072,2025,65 bis unter 70 Jahre,m,2270
16072,2025,65 bis unter 70 Jahre,f,2431
16072,2025,10 bis unter 15 Jahre,m,1238
16072,2025,10 bis unter 15 Jahre,f,1033
16072,2025,95 Jahre und mehr,m,31
16072,2025,95 Jahre und mehr,f,87
16072,2025,unter 5 Jahre,m,826
16072,2025,unter 5 Jahre,f,733
16072,2025,55 bis unter 60 Jahre,f,2088
16072,2025,55 bis unter 60 Jahre,m,2194
16073,2025,15 bis unter 20 Jahre,f,1981
16073,2025,15 bis unter 20 Jahre,m,2130
16073,2025,95 Jahre und mehr,f,221
16073,2025,95 Jahre und mehr,m,43
16073,2025,90 bis unter 95 Jahre,m,341
16073,2025,90 bis unter 95 Jahre,f,880
16073,2025,70 bis unter 75 Jahre,m,3647
16073,2025,70 bis unter 75 Jahre,f,4283
16073,2025,35 bis unter 40 Jahre,f,2868
16073,2025,35 bis unter 40 Jahre,m,3191
16073,2025,20 bis unter 25 Jahre,f,1651
16073,2025,20 bis unter 25 Jahre,m,2062
16073,2025,50 bis unter 55 Jahre,m,3102
16073,2025,50 bis unter 55 Jahre,f,2760
16073,2025,55 bis unter 60 Jahre,f,3808
16073,2025,55 bis unter 60 Jahre,m,3855
16073,2025,85 bis unter 90 Jahre,m,1372
16073,2025,85 bis unter 90 Jahre,f,2583
16073,2025,45 bis unter 50 Jahre,m,3149
16073,2025,45 bis unter 50 Jahre,f,2767
16073,2025,unter 5 Jahre,m,1438
16073,2025,unter 5 Jahre,f,1325
16073,2025,10 bis unter 15 Jahre,m,2301
16073,2025,10 bis unter 15 Jahre,f,2174
16073,2025,80 bis unter 85 Jahre,f,2691
16073,2025,80 bis unter 85 Jahre,m,1772
16073,2025,65 bis unter 70 Jahre,m,4132
16073,2025,65 bis unter 70 Jahre,f,4496
16073,2025,75 bis unter 80 Jahre,f,2941
16073,2025,75 bis unter 80 Jahre,m,2261
16073,2025,5 bis unter 10 Jahre,f,1970
16073,2025,5 bis unter 10 Jahre,m,2037
16073,2025,60 bis unter 65 Jahre,m,4613
16073,2025,60 bis unter 65 Jahre,f,4712
16073,2025,30 bis unter 35 Jahre,f,1427
16073,2025,30 bis unter 35 Jahre,m,1614
16073,2025,25 bis unter 30 Jahre,m,1896
16073,2025,25 bis unter 30 Jahre,f,1535
16073,2025,40 bis unter 45 Jahre,f,2997
16073,2025,40 bis unter 45 Jahre,m,3360
16074,2025,45 bis unter 50 Jahre,f,2452
16074,2025,45 bis unter 50 Jahre,m,2757
16074,2025,65 bis unter 70 Jahre,f,3502
16074,2025,65 bis unter 70 Jahre,m,3248
16074,2025,85 bis unter 90 Jahre,f,1669
16074,2025,85 bis unter 90 Jahre,m,1042
16074,2025,70 bis unter 75 Jahre,f,3129
16074,2025,70 bis unter 75 Jahre,m,2913
16074,2025,60 bis unter 65 Jahre,m,3642
16074,2025,60 bis unter 65 Jahre,f,3816
16074,2025,30 bis unter 35 Jahre,f,1283
16074,2025,30 bis unter 35 Jahre,m,1334
16074,2025,5 bis unter 10 Jahre,f,1898
16074,2025,5 bis unter 10 Jahre,m,1821
16074,2025,20 bis unter 25 Jahre,m,1738
16074,2025,20 bis unter 25 Jahre,f,1542
16074,2025,50 bis unter 55 Jahre,m,2574
16074,2025,50 bis unter 55 Jahre,f,2337
16074,2025,25 bis unter 30 Jahre,m,1587
16074,2025,25 bis unter 30 Jahre,f,1367
16074,2025,15 bis unter 20 Jahre,m,1878
16074,2025,15 bis unter 20 Jahre,f,1802
16074,2025,40 bis unter 45 Jahre,m,3082
16074,2025,40 bis unter 45 Jahre,f,2712
16074,2025,unter 5 Jahre,f,1254
16074,2025,unter 5 Jahre,m,1246
16074,2025,55 bis unter 60 Jahre,f,3099
16074,2025,55 bis unter 60 Jahre,m,3271
16074,2025,35 bis unter 40 Jahre,f,2699
16074,2025,35 bis unter 40 Jahre,m,2674
16074,2025,95 Jahre und mehr,f,139
16074,2025,95 Jahre und mehr,m,33
16074,2025,80 bis unter 85 Jahre,f,1976
16074,2025,80 bis unter 85 Jahre,m,1480
16074,2025,75 bis unter 80 Jahre,m,1919
16074,2025,75 bis unter 80 Jahre,f,2322
16074,2025,10 bis unter 15 Jahre,m,2078
16074,2025,10 bis unter 15 Jahre,f,1992
16074,2025,90 bis unter 95 Jahre,f,597
16074,2025,90 bis unter 95 Jahre,m,259
16075,2025,75 bis unter 80 Jahre,f,2224
16075,2025,75 bis unter 80 Jahre,m,1755
16075,2025,40 bis unter 45 Jahre,f,2390
16075,2025,40 bis unter 45 Jahre,m,2663
16075,2025,20 bis unter 25 Jahre,f,1363
16075,2025,20 bis unter 25 Jahre,m,1595
16075,2025,unter 5 Jahre,f,1104
16075,2025,unter 5 Jahre,m,1176
16075,2025,35 bis unter 40 Jahre,m,2347
16075,2025,35 bis unter 40 Jahre,f,2214
16075,2025,15 bis unter 20 Jahre,f,1611
16075,2025,15 bis unter 20 Jahre,m,1825
16075,2025,80 bis unter 85 Jahre,f,1716
16075,2025,80 bis unter 85 Jahre,m,1157
16075,2025,55 bis unter 60 Jahre,f,2975
16075,2025,55 bis unter 60 Jahre,m,3026
16075,2025,70 bis unter 75 Jahre,m,2842
16075,2025,70 bis unter 75 Jahre,f,3149
16075,2025,10 bis unter 15 Jahre,f,1827
16075,2025,10 bis unter 15 Jahre,m,1787
16075,2025,65 bis unter 70 Jahre,m,3292
16075,2025,65 bis unter 70 Jahre,f,3450
16075,2025,90 bis unter 95 Jahre,m,232
16075,2025,90 bis unter 95 Jahre,f,528
16075,2025,30 bis unter 35 Jahre,f,1111
16075,2025,30 bis unter 35 Jahre,m,1308
16075,2025,85 bis unter 90 Jahre,f,1714
16075,2025,85 bis unter 90 Jahre,m,920
16075,2025,25 bis unter 30 Jahre,m,1465
16075,2025,25 bis unter 30 Jahre,f,1226
16075,2025,5 bis unter 10 Jahre,m,1648
16075,2025,5 bis unter 10 Jahre,f,1606
16075,2025,50 bis unter 55 Jahre,f,2288
16075,2025,50 bis unter 55 Jahre,m,2530
16075,2025,45 bis unter 50 Jahre,f,2257
16075,2025,45 bis unter 50 Jahre,m,2535
16075,2025,95 Jahre und mehr,f,135
16075,2025,95 Jahre und mehr,m,43
16075,2025,60 bis unter 65 Jahre,m,3599
16075,2025,60 bis unter 65 Jahre,f,3555
16076,2025,25 bis unter 30 Jahre,m,1668
16076,2025,25 bis unter 30 Jahre,f,1266
16076,2025,70 bis unter 75 Jahre,f,4133
16076,2025,70 bis unter 75 Jahre,m,3737
16076,2025,5 bis unter 10 Jahre,m,1954
16076,2025,5 bis unter 10 Jahre,f,1853
16076,2025,50 bis unter 55 Jahre,f,2599
16076,2025,50 bis unter 55 Jahre,m,2802
16076,2025,10 bis unter 15 Jahre,m,2248
16076,2025,10 bis unter 15 Jahre,f,1979
16076,2025,30 bis unter 35 Jahre,f,1238
16076,2025,30 bis unter 35 Jahre,m,1344
16076,2025,85 bis unter 90 Jahre,m,1316
16076,2025,85 bis unter 90 Jahre,f,2285
16076,2025,95 Jahre und mehr,m,62
16076,2025,95 Jahre und mehr,f,240
16076,2025,65 bis unter 70 Jahre,f,4406
16076,2025,65 bis unter 70 Jahre,m,4038
16076,2025,90 bis unter 95 Jahre,f,848
16076,2025,90 bis unter 95 Jahre,m,326
16076,2025,45 bis unter 50 Jahre,m,2985
16076,2025,45 bis unter 50 Jahre,f,2648
16076,2025,60 bis unter 65 Jahre,m,4396
16076,2025,60 bis unter 65 Jahre,f,4487
16076,2025,40 bis unter 45 Jahre,m,2967
16076,2025,40 bis unter 45 Jahre,f,2781
16076,2025,35 bis unter 40 Jahre,f,2630
16076,2025,35 bis unter 40 Jahre,m,2683
16076,2025,80 bis unter 85 Jahre,f,2553
16076,2025,80 bis unter 85 Jahre,m,1788
16076,2025,15 bis unter 20 Jahre,m,2182
16076,2025,15 bis unter 20 Jahre,f,1824
16076,2025,55 bis unter 60 Jahre,m,3707
16076,2025,55 bis unter 60 Jahre,f,3638
16076,2025,20 bis unter 25 Jahre,m,1858
16076,2025,20 bis unter 25 Jahre,f,1321
16076,2025,unter 5 Jahre,f,1353
16076,2025,unter 5 Jahre,m,1420
16076,2025,75 bis unter 80 Jahre,m,2227
16076,2025,75 bis unter 80 Jahre,f,2689
16077,2025,55 bis unter 60 Jahre,m,3431
16077,2025,55 bis unter 60 Jahre,f,3591
16077,2025,20 bis unter 25 Jahre,m,1720
16077,2025,20 bis unter 25 Jahre,f,1517
16077,2025,75 bis unter 80 Jahre,m,2131
16077,2025,75 bis unter 80 Jahre,f,2709
16077,2025,unter 5 Jahre,m,1239
16077,2025,unter 5 Jahre,f,1245
16077,2025,80 bis unter 85 Jahre,f,2623
16077,2025,80 bis unter 85 Jahre,m,1793
16077,2025,35 bis unter 40 Jahre,m,2629
16077,2025,35 bis unter 40 Jahre,f,2532
16077,2025,60 bis unter 65 Jahre,m,3860
16077,2025,60 bis unter 65 Jahre,f,3985
16077,2025,40 bis unter 45 Jahre,m,2808
16077,2025,40 bis unter 45 Jahre,f,2538
16077,2025,95 Jahre und mehr,f,229
16077,2025,95 Jahre und mehr,m,55
16077,2025,30 bis unter 35 Jahre,f,1312
16077,2025,30 bis unter 35 Jahre,m,1434
16077,2025,5 bis unter 10 Jahre,f,1699
16077,2025,5 bis unter 10 Jahre,m,1800
16077,2025,10 bis unter 15 Jahre,f,1948
16077,2025,10 bis unter 15 Jahre,m,1928
16077,2025,85 bis unter 90 Jahre,f,2187
16077,2025,85 bis unter 90 Jahre,m,1279
16077,2025,90 bis unter 95 Jahre,m,306
16077,2025,90 bis unter 95 Jahre,f,775
16077,2025,65 bis unter 70 Jahre,m,3405
16077,2025,65 bis unter 70 Jahre,f,3795
16077,2025,50 bis unter 55 Jahre,f,2427
16077,2025,50 bis unter 55 Jahre,m,2789
16077,2025,70 bis unter 75 Jahre,m,3264
16077,2025,70 bis unter 75 Jahre,f,3945
16077,2025,15 bis unter 20 Jahre,f,1898
16077,2025,15 bis unter 20 Jahre,m,1936
16077,2025,45 bis unter 50 Jahre,m,2691
16077,2025,45 bis unter 50 Jahre,f,2341
16077,2025,25 bis unter 30 Jahre,f,1344
16077,2025,25 bis unter 30 Jahre,m,1574
10041100,2025,85 bis unter 90 Jahre,m,1622
10041100,2025,85 bis unter 90 Jahre,f,2850
10041100,2025,40 bis unter 45 Jahre,f,5448
10041100,2025,40 bis unter 45 Jahre,m,5919
10041100,2025,75 bis unter 80 Jahre,f,4169
10041100,2025,75 bis unter 80 Jahre,m,3262
10041100,2025,95 Jahre und mehr,f,346
10041100,2025,95 Jahre und mehr,m,111
10041100,2025,30 bis unter 35 Jahre,m,7347
10041100,2025,30 bis unter 35 Jahre,f,6323
10041100,2025,55 bis unter 60 Jahre,f,6173
10041100,2025,55 bis unter 60 Jahre,m,6173
10041100,2025,10 bis unter 15 Jahre,m,4023
10041100,2025,10 bis unter 15 Jahre,f,3685
10041100,2025,80 bis unter 85 Jahre,f,3168
10041100,2025,80 bis unter 85 Jahre,m,2212
10041100,2025,60 bis unter 65 Jahre,f,6781
10041100,2025,60 bis unter 65 Jahre,m,6433
10041100,2025,15 bis unter 20 Jahre,f,3897
