ags,year,registrations_per_10k
05970,2013,76.1
05970,2014,74.5
05970,2015,66.9
05970,2016,68
05970,2017,68
05970,2018,60.4
05970,2019,67.2
05970,2020,66
05970,2021,70.1
05970,2022,68.6
05970,2023,61.2
05970,2024,78.7
05970,2025,80.5
09184,2008,167.4
09184,2009,172.9
09184,2010,181
09184,2011,186
09184,2012,166.8
09184,2013,160.7
09184,2014,145.8
09184,2015,159.5
09184,2016,147.1
09184,2017,146
09184,2018,155.8
09184,2019,149
09184,2020,153.7
09184,2021,154.5
09184,2022,138.7
09184,2023,128.9
09184,2024,142.1
09184,2025,139.6
09763,2008,107.1
09763,2009,110
09763,2010,110.3
09763,2011,100.7
09763,2012,95.1
09763,2013,90.4
09763,2014,85.9
09763,2015,80.7
09763,2016,85.1
09763,2017,79.6
09763,2018,79
09763,2019,86.2
09763,2020,98.8
09763,2021,98.6
09763,2022,103
09763,2023,99.9
09763,2024,95.5
09763,2025,90.7
07140,2008,98.1
07140,2009,103.7
07140,2010,99.3
07140,2011,83
07140,2012,77.4
07140,2013,85.6
07140,2014,82.6
07140,2015,88.8
07140,2016,73.8
07140,2017,76.2
07140,2018,77.6
07140,2019,73.1
07140,2020,76.6
07140,2021,78.3
07140,2022,76.6
07140,2023,81
07140,2024,74.6
07140,2025,80.6
07137,2008,90.5
07137,2009,93.9
07137,2010,95
07137,2011,88.4
07137,2012,77.4
07137,2013,78
07137,2014,76.4
07137,2015,77.4
07137,2016,75.6
07137,2017,66.3
07137,2018,67.3
07137,2019,70
07137,2020,77.1
07137,2021,79.1
07137,2022,75.2
07137,2023,88
07137,2024,79.9
07137,2025,83
09561,2008,71.6
09561,2009,92.6
09561,2010,80.5
09561,2011,75.8
09561,2012,65.1
09561,2013,76
09561,2014,74.9
09561,2015,75.4
09561,2016,82.7
09561,2017,70
09561,2018,73.5
09561,2019,76.8
09561,2020,76.9
09561,2021,80.6
09561,2022,76.8
09561,2023,83
09561,2024,91.7
09561,2025,79.2
03155,2008,65.4
03155,2009,76.1
03155,2010,68.6
03155,2011,65.4
03155,2012,52.7
03155,2013,53.7
03155,2014,54.1
03155,2015,52.8
03155,2016,49.4
03155,2017,48.9
03155,2018,45.7
03155,2019,51.4
03155,2020,52.5
03155,2021,56.8
03155,2022,62.5
03155,2023,65.6
03155,2024,68.7
03155,2025,66.8
07138,2008,106.5
07138,2009,111.4
07138,2010,102.9
07138,2011,104.4
07138,2012,89.1
07138,2013,92.6
07138,2014,88.3
07138,2015,89.8
07138,2016,85.4
07138,2017,83.1
07138,2018,86.8
07138,2019,81.6
07138,2020,79.7
07138,2021,82.7
07138,2022,80.4
07138,2023,83.7
07138,2024,80.9
07138,2025,97.8
01056,2008,103.6
01056,2009,105.6
01056,2010,113
01056,2011,111.8
01056,2012,107.7
01056,2013,117
01056,2014,110.6
01056,2015,94.9
01056,2016,96.2
01056,2017,94.7
01056,2018,93.9
01056,2019,96.5
01056,2020,92.2
01056,2021,90.7
01056,2022,91.1
01056,2023,95.1
01056,2024,94.5
01056,2025,102.5
07335,2008,87.2
07335,2009,98.5
07335,2010,88.1
07335,2011,86.5
07335,2012,79.6
07335,2013,81.3
07335,2014,80
07335,2015,72.2
07335,2016,75.6
07335,2017,72.6
07335,2018,73.9
07335,2019,72.3
07335,2020,67.5
07335,2021,78.7
07335,2022,81.3
07335,2023,74.7
07335,2024,75.4
07335,2025,79.2
05974,2008,88.4
05974,2009,92.5
05974,2010,96.4
05974,2011,76.9
05974,2012,75.2
05974,2013,70.4
05974,2014,67.1
05974,2015,66.6
05974,2016,68.5
05974,2017,61.3
05974,2018,61.6
05974,2019,61.8
05974,2020,63.6
05974,2021,70.9
05974,2022,63
05974,2023,63.9
05974,2024,74.7
05974,2025,72.3
03452,2008,81.6
03452,2009,78.4
03452,2010,77
03452,2011,74.5
03452,2012,67
03452,2013,71
03452,2014,72.3
03452,2015,68.7
03452,2016,63.8
03452,2017,69.6
03452,2018,70.7
03452,2019,70.6
03452,2020,66
03452,2021,78
03452,2022,69.3
03452,2023,71.2
03452,2024,71.2
03452,2025,77.3
05114,2008,96.8
05114,2009,99.6
05114,2010,98.7
05114,2011,103
05114,2012,93.4
05114,2013,91.6
05114,2014,95.4
05114,2015,90.3
05114,2016,94.1
05114,2017,94.2
05114,2018,85
05114,2019,81
05114,2020,51.4
05114,2021,66
05114,2022,59.8
05114,2023,78.7
05114,2024,86.9
05114,2025,108.5
03352,2008,66.5
03352,2009,77.5
03352,2010,80.8
03352,2011,72.8
03352,2012,67.1
03352,2013,66.6
03352,2014,63.2
03352,2015,64.2
03352,2016,63.5
03352,2017,61.2
03352,2018,57.1
03352,2019,61.2
03352,2020,68.7
03352,2021,72.2
03352,2022,70.9
03352,2023,77.1
03352,2024,71.1
03352,2025,72.1
09573,2008,96.7
09573,2009,113.7
09573,2010,109.8
09573,2011,106.6
09573,2012,93
09573,2013,92.6
09573,2014,92.5
09573,2015,93.3
09573,2016,85.6
09573,2017,85.7
09573,2018,91.7
09573,2019,88.3
09573,2020,86.7
09573,2021,96.3
09573,2022,90.2
09573,2023,86.8
09573,2024,96.4
09573,2025,100.6
08237,2008,76.9
08237,2009,83.2
08237,2010,71.6
08237,2011,70.1
08237,2012,66
08237,2013,57.7
08237,2014,58.1
08237,2015,63.3
08237,2016,56
08237,2017,60
08237,2018,60.7
08237,2019,58.6
08237,2020,63
08237,2021,71.2
08237,2022,74.8
08237,2023,70.9
08237,2024,73.6
08237,2025,81.4
07336,2008,63.8
07336,2009,58.7
07336,2010,64.3
07336,2011,63
07336,2012,58
07336,2013,60.1
07336,2014,60.7
07336,2015,57.2
07336,2016,51.6
07336,2017,44.3
07336,2018,53.5
07336,2019,48.6
07336,2020,51.2
07336,2021,58.7
07336,2022,55
07336,2023,66.7
07336,2024,58.6
07336,2025,62.1
09276,2008,83.7
09276,2009,86.9
09276,2010,85.3
09276,2011,78.2
09276,2012,67.3
09276,2013,69.1
09276,2014,61.9
09276,2015,60
09276,2016,65.1
09276,2017,59.5
09276,2018,60.7
09276,2019,71.2
09276,2020,71.4
09276,2021,77.5
09276,2022,61.3
09276,2023,66.5
09276,2024,76.9
09276,2025,82.8
05915,2008,80.4
05915,2009,81.1
05915,2010,90.2
05915,2011,80.8
05915,2012,77
05915,2013,83.7
05915,2014,74.5
05915,2015,61.4
05915,2016,65
05915,2017,66.5
05915,2018,67.4
05915,2019,63.6
05915,2020,62.1
05915,2021,59.6
05915,2022,66.7
05915,2023,74
05915,2024,73
05915,2025,75.9
03255,2008,63.7
03255,2009,64.2
03255,2010,62.3
03255,2011,62.9
03255,2012,61.3
03255,2013,58.8
03255,2014,55.5
03255,2015,48.8
03255,2016,44.1
03255,2017,55.8
03255,2018,53.3
03255,2019,57.1
03255,2020,59
03255,2021,60.4
03255,2022,63.6
03255,2023,65.3
03255,2024,72
03255,2025,77.6
09473,2008,78.3
09473,2009,89.7
09473,2010,86.7
09473,2011,83.5
09473,2012,67.7
09473,2013,62.7
09473,2014,58.5
09473,2015,57.2
09473,2016,60.3
09473,2017,58.4
09473,2018,60.1
09473,2019,59
09473,2020,63.5
09473,2021,68.3
09473,2022,62.1
09473,2023,67
09473,2024,70.4
09473,2025,79.8
02000,2011,133.6
02000,2012,121.6
02000,2013,121.1
02000,2014,106.7
02000,2015,104.6
02000,2016,102.6
02000,2017,103.5
02000,2018,100.9
02000,2019,103.5
02000,2020,92
02000,2021,100.4
02000,2022,93.2
02000,2023,109.8
02000,2024,107.7
02000,2025,105.7
08226,2008,93.8
08226,2009,96.9
08226,2010,96.9
08226,2011,98.6
08226,2012,93.9
08226,2013,93.2
08226,2014,85.5
08226,2015,83.4
08226,2016,80.4
08226,2017,76.6
08226,2018,76.7
08226,2019,81.5
08226,2020,84.8
08226,2021,87.9
08226,2022,84.8
08226,2023,88.7
08226,2024,86.9
08226,2025,96.1
07319,2008,96.9
07319,2009,101
07319,2010,113.1
07319,2011,119.2
07319,2012,107.9
07319,2013,107
07319,2014,90.8
07319,2015,96.1
07319,2016,70.9
07319,2017,69.2
07319,2018,65.4
07319,2019,69.4
07319,2020,71.5
07319,2021,68
07319,2022,55.2
07319,2023,70
07319,2024,70.2
07319,2025,71.9
09278,2008,118.2
09278,2009,103.9
09278,2010,93.2
09278,2011,96.2
09278,2012,72.8
09278,2013,70.9
09278,2014,68.6
09278,2015,71.5
09278,2016,70.8
09278,2017,65.6
09278,2018,67.2
09278,2019,75.4
09278,2020,73.8
09278,2021,91.6
09278,2022,76.1
09278,2023,79.7
09278,2024,77.7
09278,2025,82.9
06431,2008,111.3
06431,2009,116.2
06431,2010,109.9
06431,2011,111.4
06431,2012,105.9
06431,2013,100.4
06431,2014,94.2
06431,2015,96.8
06431,2016,90.1
06431,2017,85.7
06431,2018,86.6
06431,2019,87.3
06431,2020,84.4
06431,2021,88.7
06431,2022,85.4
06431,2023,81.1
06431,2024,89.7
06431,2025,91.4
09776,2008,102.3
09776,2009,100.5
09776,2010,102.9
09776,2011,103.2
09776,2012,85.7
09776,2013,82.1
09776,2014,84.3
09776,2015,82.5
09776,2016,82.3
09776,2017,79.5
09776,2018,84.4
09776,2019,77.8
09776,2020,90.6
09776,2021,96.3
09776,2022,102.2
09776,2023,90.6
09776,2024,96.9
09776,2025,100.1
05513,2008,69.6
05513,2009,72.7
05513,2010,97.3
05513,2011,101.7
05513,2012,93.8
05513,2013,93.9
05513,2014,82.9
05513,2015,75.9
05513,2016,67.7
05513,2017,71.4
05513,2018,72.3
05513,2019,68
05513,2020,55.2
05513,2021,63.2
05513,2022,54.8
05513,2023,58.3
05513,2024,75.6
05513,2025,69.9
08117,2008,90.7
08117,2009,104
08117,2010,100.6
08117,2011,93.9
08117,2012,89.9
08117,2013,89.6
08117,2014,83.3
08117,2015,79.8
08117,2016,75.1
08117,2017,72.1
08117,2018,75.5
08117,2019,75.4
08117,2020,82.2
08117,2021,86
08117,2022,80.8
08117,2023,88.3
08117,2024,87.2
08117,2025,98.7
09462,2008,92.4
09462,2009,96.7
09462,2010,89.5
09462,2011,84.7
09462,2012,80.3
09462,2013,77.2
09462,2014,77.4
09462,2015,76.5
09462,2016,78.8
09462,2017,73.8
09462,2018,78.8
09462,2019,68.9
09462,2020,64.1
09462,2021,81
09462,2022,72.9
09462,2023,70.3
09462,2024,69.2
09462,2025,78.4
09182,2008,143.5
09182,2009,157.7
09182,2010,158.9
09182,2011,147.4
09182,2012,144.7
09182,2013,135.8
09182,2014,131.7
09182,2015,126.9
09182,2016,123
09182,2017,114.7
09182,2018,117
09182,2019,120.9
09182,2020,119.3
09182,2021,123
09182,2022,110.6
09182,2023,113.2
09182,2024,120
09182,2025,114.9
03459,2008,73.9
03459,2009,85.5
03459,2010,85.4
03459,2011,75.9
03459,2012,66.4
03459,2013,71.4
03459,2014,64.9
03459,2015,60.6
03459,2016,59.2
03459,2017,60.5
03459,2018,60.6
03459,2019,64.6
03459,2020,64.2
03459,2021,73.9
03459,2022,74.6
03459,2023,74.7
03459,2024,79.2
03459,2025,82.6
05162,2008,93.1
05162,2009,100.2
05162,2010,102.8
05162,2011,98.1
05162,2012,90.2
05162,2013,92.7
05162,2014,87.4
05162,2015,88.1
05162,2016,88.8
05162,2017,89.2
05162,2018,84.9
05162,2019,87.2
05162,2020,83.2
05162,2021,89.6
05162,2022,89.1
05162,2023,92.9
05162,2024,95.1
05162,2025,98.7
05158,2008,97.9
05158,2009,101.8
05158,2010,97.1
05158,2011,98.9
05158,2012,92.7
05158,2013,94.1
05158,2014,91.6
05158,2015,92
05158,2016,88.1
05158,2017,88.9
05158,2018,88.1
05158,2019,88.8
05158,2020,83.3
05158,2021,98.3
05158,2022,91.8
05158,2023,93.6
05158,2024,95.1
05158,2025,102.7
05382,2008,90.7
05382,2009,98.8
05382,2010,93.9
05382,2011,100.8
05382,2012,92.3
05382,2013,97.2
05382,2014,93.2
05382,2015,96.3
05382,2016,93.6
05382,2017,90
05382,2018,85.6
05382,2019,86.7
05382,2020,81.4
05382,2021,82.2
05382,2022,81.5
05382,2023,83.8
05382,2024,80.2
05382,2025,93.7
09277,2008,130.9
09277,2009,110.3
09277,2010,98.9
09277,2011,100.6
09277,2012,79.6
09277,2013,76.4
09277,2014,81.2
09277,2015,78.1
09277,2016,87.6
09277,2017,82.1
09277,2018,85.8
09277,2019,86.2
09277,2020,84.9
09277,2021,88.3
09277,2022,84
09277,2023,86
09277,2024,88
09277,2025,93.1
06432,2008,113.7
06432,2009,120.3
06432,2010,111.2
06432,2011,106.1
06432,2012,102.9
06432,2013,104.3
06432,2014,98.2
06432,2015,98.9
06432,2016,93.2
06432,2017,88.1
06432,2018,85.4
06432,2019,85.5
06432,2020,86.9
06432,2021,91.1
06432,2022,92.7
06432,2023,94.8
06432,2024,84.5
06432,2025,87.4
05370,2008,100.9
05370,2009,103.5
05370,2010,102.1
05370,2011,87.1
05370,2012,81.5
05370,2013,87.2
05370,2014,80.2
05370,2015,80.3
05370,2016,79.6
05370,2017,73.9
05370,2018,78.8
05370,2019,80.6
05370,2020,73.2
05370,2021,79.1
05370,2022,76.3
05370,2023,79.3
05370,2024,80.4
05370,2025,82.8
01055,2008,92.7
01055,2009,101.3
01055,2010,100.3
01055,2011,96.8
01055,2012,85.9
01055,2013,80.3
01055,2014,83
01055,2015,79.3
01055,2016,82.4
01055,2017,82.1
01055,2018,79.6
01055,2019,81.7
01055,2020,86.6
01055,2021,91.2
01055,2022,85.1
01055,2023,86.5
01055,2024,90
01055,2025,95.6
03156,2008,67.1
03156,2009,68.2
03156,2010,70.1
03156,2011,59.6
03156,2012,52.2
03156,2013,57.6
03156,2014,55.9
03156,2015,50.9
08415,2008,91.5
08415,2009,95
08415,2010,95.7
08415,2011,91.6
08415,2012,85
08415,2013,83
08415,2014,84.5
08415,2015,79.6
08415,2016,70.4
08415,2017,76.1
08415,2018,75.6
08415,2019,74.3
08415,2020,73.4
08415,2021,79.5
08415,2022,79.7
08415,2023,78
08415,2024,75.7
08415,2025,89.8
03256,2008,74.2
03256,2009,72.2
03256,2010,79.9
03256,2011,64.5
03256,2012,59.7
03256,2013,60.9
03256,2014,56.1
03256,2015,54.2
03256,2016,57
03256,2017,57
03256,2018,57.4
03256,2019,64.5
03256,2020,62.7
03256,2021,69.3
03256,2022,64.1
03256,2023,71.3
03256,2024,73
03256,2025,77.3
08118,2008,92
08118,2009,96.7
08118,2010,102.3
08118,2011,99.2
08118,2012,91.8
08118,2013,96.7
08118,2014,89.6
08118,2015,85.1
08118,2016,79.4
08118,2017,78.6
08118,2018,76.2
08118,2019,76
08118,2020,81.5
08118,2021,82.7
08118,2022,84.5
08118,2023,86.1
08118,2024,83.2
08118,2025,95.1
08121,2008,97.5
08121,2009,97
08121,2010,107.8
08121,2011,111.5
08121,2012,94.4
08121,2013,106.7
08121,2014,94.2
08121,2015,88.3
08121,2016,85.6
08121,2017,80.9
08121,2018,86
08121,2019,81.7
08121,2020,82.1
08121,2021,84.2
08121,2022,86.3
08121,2023,90.6
08121,2024,92.3
08121,2025,97.8
03153,2008,77.7
03153,2009,82
03153,2010,72.9
03153,2011,70.1
03153,2012,65.1
03153,2013,71
03153,2014,60.9
03153,2015,59
03153,2016,57.3
03153,2017,56.4
03153,2018,54.7
03153,2019,57.7
03153,2020,61.3
03153,2021,61
03153,2022,67.3
03153,2023,70.8
03153,2024,72.4
03153,2025,81.9
08335,2008,91.9
08335,2009,96.3
08335,2010,98.6
08335,2011,94.4
08335,2012,88.6
08335,2013,80.3
08335,2014,77.3
08335,2015,75.2
08335,2016,77.7
08335,2017,74.8
08335,2018,79.1
08335,2019,79
08335,2020,82.2
08335,2021,89.3
08335,2022,80.6
08335,2023,83.5
08335,2024,79.4
08335,2025,90.1
08212,2008,95
08212,2009,98
08212,2010,100.2
08212,2011,98.6
08212,2012,88.6
08212,2013,90.6
08212,2014,81.6
08212,2015,74.9
08212,2016,71.1
08212,2017,68
08212,2018,67.8
08212,2019,70.7
08212,2020,72.9
08212,2021,80.3
08212,2022,73.6
08212,2023,75.9
08212,2024,72
08212,2025,77.9
01058,2008,83.7
01058,2009,95.6
01058,2010,102.1
01058,2011,86.7
01058,2012,81.5
01058,2013,76.2
01058,2014,73.1
01058,2015,71.1
01058,2016,71.8
01058,2017,72.8
01058,2018,69.4
01058,2019,75.8
01058,2020,74.6
01058,2021,76.2
01058,2022,75.8
01058,2023,75
01058,2024,77.8
01058,2025,75.5
08225,2008,81.5
08225,2009,78.5
08225,2010,76.9
08225,2011,74.5
08225,2012,70.1
08225,2013,73.6
08225,2014,62.4
08225,2015,62.3
08225,2016,63
08225,2017,64.3
08225,2018,60.7
08225,2019,65.6
08225,2020,68.3
08225,2021,69.5
08225,2022,71.4
08225,2023,76.9
08225,2024,75.5
08225,2025,78.7
05558,2008,79
05558,2009,78
05558,2010,79.1
05558,2011,68.3
05558,2012,65
05558,2013,62.3
05558,2014,60.3
05558,2015,66.7
05558,2016,61.8
05558,2017,61.6
05558,2018,61
05558,2019,60.1
05558,2020,56.5
05558,2021,63.9
05558,2022,61
05558,2023,61
05558,2024,65.6
05558,2025,65.2
08425,2008,84.8
08425,2009,80.5
08425,2010,85.3
08425,2011,80.7
08425,2012,77.1
08425,2013,74.2
08425,2014,66.1
08425,2015,70.7
08425,2016,68.5
08425,2017,68.4
08425,2018,65.5
08425,2019,70.4
08425,2020,71.8
08425,2021,80.4
08425,2022,75.3
08425,2023,81.1
08425,2024,76.6
08425,2025,85.4
03403,2008,88.8
03403,2009,94.5
03403,2010,92.8
03403,2011,92.6
03403,2012,82.4
03403,2013,84.8
03403,2014,79.6
03403,2015,79.4
03403,2016,77.4
03403,2017,75.2
03403,2018,69.7
03403,2019,76.2
03403,2020,77.2
03403,2021,81.5
03403,2022,76.2
03403,2023,79.8
03403,2024,76.7
03403,2025,84.7
05122,2008,89.7
05122,2009,91.4
05122,2010,88.4
05122,2011,90.7
05122,2012,87.8
05122,2013,86.3
05122,2014,93
05122,2015,84.1
05122,2016,62.3
05122,2017,78.6
05122,2018,73.6
05122,2019,81
05122,2020,69.8
05122,2021,83.9
05122,2022,74.5
05122,2023,80.6
05122,2024,77.7
05122,2025,79.3
07132,2008,80.3
07132,2009,90.1
07132,2010,85.8
07132,2011,82.1
07132,2012,69.5
07132,2013,74.6
07132,2014,74.1
07132,2015,72.5
07132,2016,70.8
07132,2017,67.7
07132,2018,66.2
07132,2019,66.5
07132,2020,65.1
07132,2021,74
07132,2022,69.9
07132,2023,76.9
07132,2024,75.1
07132,2025,86.5
07337,2008,93.5
07337,2009,95.7
07337,2010,92.3
07337,2011,88.3
07337,2012,87.5
07337,2013,93.2
07337,2014,78.7
07337,2015,71
07337,2016,73.8
07337,2017,72.4
07337,2018,73.6
07337,2019,70.1
07337,2020,78
07337,2021,72.8
07337,2022,65.7
07337,2023,75
07337,2024,79.2
07337,2025,81.8
07332,2008,95.1
07332,2009,100
07332,2010,107.3
07332,2011,98.1
07332,2012,92.5
07332,2013,86.3
07332,2014,87.1
07332,2015,81.7
07332,2016,81.8
07332,2017,77.8
07332,2018,73.6
07332,2019,68.7
07332,2020,74.2
07332,2021,72.4
07332,2022,68.4
07332,2023,79.1
07332,2024,73.8
07332,2025,77.8
06632,2008,64.7
06632,2009,72.3
06632,2010,66
06632,2011,64.2
06632,2012,56.4
06632,2013,59.2
06632,2014,56.5
06632,2015,55.5
06632,2016,56.7
06632,2017,55.5
06632,2018,55.3
06632,2019,59.1
06632,2020,57.2
06632,2021,64.7
06632,2022,61.2
06632,2023,67.4
06632,2024,70.9
06632,2025,77.3
05378,2008,96.2
05378,2009,103.6
05378,2010,100.1
05378,2011,89.8
05378,2012,86.8
05378,2013,89.2
05378,2014,86.8
05378,2015,78.6
05378,2016,86.2
05378,2017,74.3
05378,2018,76.7
05378,2019,79.4
05378,2020,77.3
05378,2021,87.1
05378,2022,69.6
05378,2023,64.8
05378,2024,88.3
05378,2025,80.4
09374,2008,61.2
09374,2009,75.7
09374,2010,67.2
09374,2011,64.5
09374,2012,59
09374,2013,58
09374,2014,61.4
09374,2015,61.3
09374,2016,59.8
09374,2017,58.4
09374,2018,57.2
09374,2019,62.4
09374,2020,70.2
09374,2021,71.4
09374,2022,68.6
09374,2023,74
09374,2024,69
09374,2025,78.1
05978,2008,76.3
05978,2009,77.3
05978,2010,73.6
05978,2011,75.9
05978,2012,70.1
05978,2013,70.2
05978,2014,67.9
05978,2015,67.2
05978,2016,62.9
05978,2017,63.5
05978,2018,58.7
05978,2019,62.8
05978,2020,64.2
05978,2021,64.7
05978,2022,65.2
05978,2023,69.8
05978,2024,69.7
05978,2025,76.3
05913,2008,108.3
05913,2009,106.7
05913,2010,112.1
05913,2011,103.5
05913,2012,91.6
05913,2013,84.9
05913,2014,78.9
05913,2015,77.5
05913,2016,64.1
05913,2017,67.7
05913,2018,60.3
05913,2019,61.9
05913,2020,66.4
05913,2021,65.6
05913,2022,68.3
05913,2023,78.1
05913,2024,78.4
05913,2025,80.8
05770,2008,81.9
05770,2009,92.2
05770,2010,95.7
05770,2011,78.6
05770,2012,69.1
05770,2013,69.6
05770,2014,68.5
05770,2015,69.5
05770,2016,70.1
05770,2017,67.6
05770,2018,67.3
05770,2019,68.4
05770,2020,68
05770,2021,76.2
05770,2022,71.9
05770,2023,77.8
05770,2024,79.8
05770,2025,87.6
07318,2008,104.1
07318,2009,117.5
07318,2010,113.8
07318,2011,113
07318,2012,100.3
07318,2013,83.6
07318,2014,79.5
07318,2015,77.3
07318,2016,59.7
07318,2017,78.8
07318,2018,64.9
07318,2019,71.9
07318,2020,80.9
07318,2021,77.8
07318,2022,81.3
07318,2023,89.8
07318,2024,84.3
07318,2025,83.4
03460,2008,93.6
03460,2009,100.8
03460,2010,104.9
03460,2011,110.2
03460,2012,90.1
03460,2013,93.2
03460,2014,75
03460,2015,72.9
03460,2016,70
03460,2017,67.6
03460,2018,72.3
03460,2019,75.5
03460,2020,85.5
03460,2021,89.5
03460,2022,89
03460,2023,90.8
03460,2024,83.2
03460,2025,83.2
05112,2008,91
05112,2009,93
05112,2010,101.5
05112,2011,96.6
05112,2012,93.3
05112,2013,100.9
05112,2014,93.2
05112,2015,90.3
05112,2016,86.9
05112,2017,81.9
05112,2018,85.2
05112,2019,77
05112,2020,72.4
05112,2021,65.9
05112,2022,63.2
05112,2023,73.4
05112,2024,66.7
05112,2025,88.4
06531,2008,95.3
06531,2009,96.4
06531,2010,98.1
06531,2011,99.6
06531,2012,96.1
06531,2013,95.6
06531,2014,91.9
06531,2015,93.6
06531,2016,90.8
06531,2017,94.3
06531,2018,88.5
06531,2019,89.6
06531,2020,80.3
06531,2021,87
06531,2022,85.7
06531,2023,88.1
06531,2024,87.4
06531,2025,91.8
07312,2008,99.6
07312,2009,127.4
07312,2010,111.5
07312,2011,114.7
07312,2012,103.4
07312,2013,104.6
07312,2014,96.2
07312,2015,91
07312,2016,71.4
07312,2017,77.3
07312,2018,77.7
07312,2019,75.3
07312,2020,65.7
07312,2021,73.2
07312,2022,65.7
07312,2023,67.4
07312,2024,84.9
07312,2025,86.2
08215,2008,95.6
08215,2009,93.4
08215,2010,102.4
08215,2011,100.1
08215,2012,91.7
08215,2013,91
08215,2014,83.9
08215,2015,80.6
08215,2016,77.3
08215,2017,76.4
08215,2018,76.9
08215,2019,76.2
08215,2020,80.7
08215,2021,86.6
08215,2022,84.2
08215,2023,83.7
08215,2024,83.1
08215,2025,96.8
01003,2008,104.9
01003,2009,94.1
01003,2010,90.6
01003,2011,88.6
01003,2012,83.4
01003,2013,83.9
01003,2014,84.4
01003,2015,79.4
01003,2016,78.6
01003,2017,69
01003,2018,64.1
01003,2019,72.6
01003,2020,72.6
01003,2021,72.6
01003,2022,68.5
01003,2023,74.1
01003,2024,78.1
01003,2025,80.3
06611,2008,105.1
06611,2009,105.7
06611,2010,112.9
06611,2011,105.3
06611,2012,102.2
06611,2013,101.2
06611,2014,86.8
06611,2015,92.9
06611,2016,93.6
06611,2017,82.1
06611,2018,77.3
06611,2019,80.5
06611,2020,61.9
06611,2021,78.1
06611,2022,88.6
06611,2023,93.9
06611,2024,85.7
06611,2025,94
08326,2008,81.2
08326,2009,85
08326,2010,86.4
08326,2011,80.1
08326,2012,75.6
08326,2013,79.3
08326,2014,71.7
08326,2015,68.5
08326,2016,69
08326,2017,64.9
08326,2018,61.7
08326,2019,62.9
08326,2020,70.6
08326,2021,82.3
08326,2022,72.8
08326,2023,80.6
08326,2024,76.7
08326,2025,85.1
01060,2008,108.7
01060,2009,115.7
01060,2010,120.1
01060,2011,110.4
01060,2012,97
01060,2013,102.8
01060,2014,103.6
01060,2015,95.5
01060,2016,90.7
01060,2017,90.9
01060,2018,83.3
01060,2019,88.2
01060,2020,81.4
01060,2021,86.8
01060,2022,84.7
01060,2023,88.8
01060,2024,87
01060,2025,91.6
06411,2008,116.8
06411,2009,118.9
06411,2010,123.1
06411,2011,114.5
06411,2012,101.2
06411,2013,107.7
06411,2014,93.6
06411,2015,92.8
06411,2016,89.1
06411,2017,88.3
06411,2018,85.6
06411,2019,81.5
06411,2020,72.3
06411,2021,79.2
06411,2022,75.4
06411,2023,75.8
06411,2024,78.6
06411,2025,85.1
03360,2008,76.4
03360,2009,78.3
03360,2010,77.5
03360,2011,74.4
03360,2012,67.4
03360,2013,69.2
03360,2014,64
03360,2015,62.7
03360,2016,67.7
03360,2017,65.8
03360,2018,69.8
03360,2019,70.3
03360,2020,62.1
03360,2021,66.1
03360,2022,69.1
03360,2023,69.3
03360,2024,75.2
03360,2025,75.4
06437,2008,89.8
06437,2009,99.2
06437,2010,111.8
06437,2011,108.9
06437,2012,101.5
06437,2013,108.9
06437,2014,96
06437,2015,84.4
06437,2016,79
06437,2017,78
06437,2018,81.8
06437,2019,81.5
06437,2020,71.6
06437,2021,80.2
06437,2022,84.6
06437,2023,83.2
06437,2024,85.7
06437,2025,82.5
09772,2008,106.8
09772,2009,118.5
09772,2010,118.6
09772,2011,119.6
09772,2012,107.4
09772,2013,103.3
09772,2014,103.3
09772,2015,100.1
09772,2016,96.1
09772,2017,94.9
09772,2018,88.6
09772,2019,95.6
09772,2020,93.6
09772,2021,101.2
09772,2022,92.6
09772,2023,93.5
09772,2024,87.9
09772,2025,98.2
09186,2008,114.4
09186,2009,116.8
09186,2010,123.4
09186,2011,119.1
09186,2012,112
09186,2013,105
09186,2014,107.4
09186,2015,94.9
09186,2016,89.7
09186,2017,87.8
09186,2018,85.9
09186,2019,86.4
09186,2020,89.1
09186,2021,89.6
09186,2022,85.9
09186,2023,87.2
09186,2024,94.1
09186,2025,95.6
09471,2008,91.7
09471,2009,96.7
09471,2010,92.6
09471,2011,83
09471,2012,73.3
09471,2013,72.5
09471,2014,74.2
09471,2015,65.9
09471,2016,69.5
09471,2017,67.6
09471,2018,67.2
09471,2019,72.9
09471,2020,63.9
09471,2021,71.3
09471,2022,68.4
09471,2023,72.9
09471,2024,72.3
09471,2025,77.5
09461,2008,114.9
09461,2009,133.6
09461,2010,118.8
09461,2011,108
09461,2012,91.7
09461,2013,109.1
09461,2014,90
09461,2015,96.2
09461,2016,94
09461,2017,83.8
09461,2018,80.5
09461,2019,87
09461,2020,74.4
09461,2021,79.8
09461,2022,89
09461,2023,86
09461,2024,86.6
09461,2025,84.9
09189,2008,101.5
09189,2009,114.9
09189,2010,119
09189,2011,105.3
09189,2012,99.6
09189,2013,94.5
09189,2014,93.4
09189,2015,85.3
09189,2016,83.3
09189,2017,86
09189,2018,84.4
09189,2019,88.7
09189,2020,86.4
09189,2021,92
09189,2022,84.2
09189,2023,93.5
09189,2024,85.6
09189,2025,94.7
09474,2008,88.9
09474,2009,95.8
09474,2010,95.5
09474,2011,84.5
09474,2012,69.7
